ID	CTLi_RNAseq_rep1	CTLi_RNAseq_rep2	CTLi_RNAseq_rep3	SPT6i_RNAseq_rep1	SPT6i_RNAseq_rep2	SPT6i_RNAseq_rep3
NCBP3	1.47163	1.58693	1.49695	2.58269	2.47798	2.58807
NCCRP1	8.19801	7.95043	7.96452	5.70272	5.79667	5.73635
NCEH1	0.160141	0.0769405	0.320192	5.38474	5.13627	5.26387
NCF2	4.00217	3.66384	3.80514	0.250579	0.777056	1.55104
NCL	5.82962	6.15343	5.97624	7.33065	7.41048	7.09078
NCMAP	-3.33672	-4.75985	-5.03777	0.223631	-0.180225	-0.154711
NCOA1	2.18618	2.79686	1.97238	-0.67465	-0.544884	-0.00296965
NCOA3	3.74237	3.70031	3.80426	4.81321	4.76439	4.95085
NCOA5	2.56384	3.08981	2.68693	4.04631	3.88472	3.97547
NCOA6	2.35752	2.42321	2.25959	3.36622	3.32774	3.6603
NCOA7	1.95536	2.50405	1.84193	3.57916	3.54632	3.3228
NCOR1	3.11145	3.21954	2.88985	4.2327	4.07117	4.23372
NCSTN	4.40137	4.59754	4.67395	6.6369	6.71564	6.55568
NDEL1	5.98233	6.12635	5.84668	4.75944	4.85061	4.72219
NDFIP1	3.82728	4.1276	3.73988	5.83923	5.76893	5.611
NDRG1	7.04087	6.32415	7.16239	4.95193	5.00999	4.87553
NDRG2	7.27475	6.24786	7.22202	4.36615	4.48909	4.98292
NDRG4	4.06779	3.88564	4.32761	2.21018	2.47093	2.67343
NDUFA10	2.21235	2.31227	2.30213	3.34437	3.47898	3.28463
NDUFA2	4.11817	4.18372	4.07211	6.95524	7.0113	6.35679
NDUFA3	3.68193	3.62695	3.81617	5.10992	5.17622	4.6121
NDUFA4L2	3.99212	3.12612	4.13906	0.0168897	-1.42242	0.560871
NDUFA5	1.98735	2.22427	1.91536	3.4857	3.35464	3.29099
NDUFA6-DT	0.116071	0.491792	-0.0092725	1.51502	1.45152	1.93745
NDUFAB1	4.93076	4.84488	4.8212	6.21087	6.2505	5.6361
NDUFAF3	1.94532	1.88172	2.30816	3.38173	3.71805	3.2207
NDUFAF5	-0.697106	-0.297953	-0.67309	0.711877	0.969108	0.54299
NDUFAF6	-1.68859	-0.864876	-0.984806	1.5708	1.44222	1.43359
NDUFAF7	-0.591529	-0.241641	-0.597641	0.694539	0.630366	0.722487
NDUFB5	2.65605	2.82988	2.45508	3.81222	3.77091	3.69669
NDUFB6	3.10957	3.31429	3.10136	4.65915	4.76589	4.2811
NDUFC2	4.01765	4.31816	3.87146	5.44832	5.44587	4.99233
NEB	-2.49183	-2.17194	-2.38423	-3.83046	-3.97698	-3.64732
NEBL	2.80238	2.8406	2.9961	4.30238	4.00893	4.60258
NECAP1	2.8285	3.07319	2.77176	4.26212	4.36197	4.11752
NECAP2	3.69513	3.80918	3.8562	5.17128	5.15191	5.13897
NECTIN2	4.66404	4.30941	4.45849	5.81493	5.76272	5.73225
NEDD1	1.97039	2.39791	2.15255	3.24673	3.11491	3.25664
NEDD4L	2.18934	2.36519	1.8884	3.87266	3.76913	4.1402
NEDD9	-2.41456	-1.68692	-2.21166	1.64688	1.96396	1.84665
NEFH	-0.89337	-0.290669	-0.348877	-2.18919	-2.15456	-2.18794
NEK10	-4.55532	-4.80854	-4.25638	-1.78805	-2.33045	-1.97235
NEK11	0.026081	-0.0148106	-0.364109	2.1071	2.05651	1.95874
NEK2	-0.563511	-0.583686	-0.195702	-3.33871	-2.49791	-3.31193
NEK4	0.805399	0.806834	0.616881	2.60134	2.49894	2.39894
NEK7	3.22226	3.49934	3.37505	5.27648	5.02542	5.20428
NEK8	-1.13705	-0.918084	-0.546216	2.12017	2.22518	2.49397
NEK9	2.02432	2.55091	1.93866	3.38814	3.34542	3.41745
NELFE	4.74392	4.57877	4.60844	5.8021	5.87248	5.69527
NEMP1	0.108406	0.655647	0.460319	1.55498	1.54577	1.45255
NEPRO	1.54815	1.85593	1.58678	3.32228	3.21988	3.31119
NES	0.587922	0.473068	1.20267	-4.74225	-4.35148	-4.15604
NET1	5.50453	4.96693	5.22769	6.49917	6.26505	6.2403
NETO2	2.01162	2.28847	2.16622	3.51887	3.57959	3.89098
NEU1	3.34069	3.4137	3.27806	7.19701	7.32274	6.68535
NF1	1.98468	2.02615	1.65022	3.10038	2.95513	3.11353
NFASC	-0.311613	0.22073	0.31531	-1.91348	-1.52129	-1.31033
NFATC2	2.06091	2.26574	1.68762	-3.64342	-3.08272	-2.66235
NFATC2IP	2.41864	2.49902	2.86476	3.79455	3.67867	3.57294
NFATC3	2.6716	3.01581	2.6127	3.98023	3.83738	3.87363
NFATC4	-3.22355	-2.06173	-2.95703	0.462235	-0.298996	0.304965
NFE2L1	5.83752	5.9573	6.03473	7.12559	7.29722	7.16676
NFE2L3	2.89259	3.24652	2.50813	0.895952	1.05592	0.990009
NFIC	1.63055	1.52441	1.67138	0.423186	0.377218	0.127468
NFKBIE	1.49281	0.980858	1.20464	2.32753	2.60751	2.35476
NFRKB	2.87421	3.04415	2.86566	4.17425	4.15688	4.30845
NFYB	1.73176	1.98825	1.68992	3.22601	3.11321	2.80596
NFYC	2.84493	2.89224	2.94132	4.0692	3.97355	4.09456
NGDN	2.47803	2.67154	2.4492	3.82298	3.8105	3.573
NGEF	-2.66812	-2.05884	-2.4501	-7.21826	-5.65757	-6.63205
NGFR	0.288915	-0.268317	0.442483	-4.61771	-2.83462	-3.36853
NGLY1	2.2482	2.60069	2.26898	3.64794	3.52853	3.43121
NHLH2	-0.0887239	0.488136	0.0862339	1.99989	1.76412	1.94137
NHLRC2	0.919467	1.20238	0.731014	2.66138	2.42885	2.56072
NHS	-0.672949	-0.651935	-0.746335	0.857992	0.594636	0.514883
NIBAN1	3.01455	3.11064	3.25938	0.750404	0.571252	0.787908
NIBAN3	-5.03816	-4.19827	-4.38307	-1.99137	-2.30514	-1.42165
NID1	2.06464	2.97511	3.10266	-0.902489	-0.218059	-0.0604408
NIF3L1	1.87012	2.06557	2.02008	3.47881	3.50245	3.44504
NIN	3.31827	3.30346	2.91965	1.8595	1.85196	2.1052
NINJ1	2.73686	2.84158	2.92205	4.59129	4.80894	4.76768
NIP7	3.18557	3.30791	3.24733	4.50642	4.34159	4.15016
NIPAL3	2.49543	2.6724	2.49687	4.65077	4.62335	4.75403
NIPAL4	6.38831	6.40417	6.14485	0.633088	1.01234	1.23235
NIPBL	3.25379	3.37028	2.89359	4.27006	4.09788	4.41436
NIPBL-DT	-2.47412	-1.36249	-1.82831	0.649613	0.568443	0.411934
NISCH	2.69761	3.00673	3.04188	4.24909	4.33572	4.53322
NKAP	0.669704	0.927902	0.806594	2.46266	2.34915	2.2746
NKAPD1	2.28963	2.73756	2.32852	3.73355	3.70906	3.72815
NKAPL	-2.07723	-1.00187	-0.456356	2.93273	2.70564	2.53981
NKAPP1	-4.61991	-4.72112	-4.32097	-1.62316	-1.56496	-1.80248
NKILA	-3.02127	-2.95976	-2.65723	0.812456	0.713669	0.637499
NKIRAS1	2.22195	2.34488	2.26875	5.03517	4.94262	4.98155
NKPD1	4.10651	3.92163	3.50799	-0.32383	0.0868397	0.488584
NKX1-2	-1.53503	-1.61713	-2.65755	-6.11759	-4.55689	-5.20945
NLGN2	0.748936	1.27063	0.967615	-0.420244	-0.435578	-0.485471
NLRC4	-4.83919	-4.58425	-4.01417	-1.44447	-1.10616	-1.08065
NLRC5	-1.97269	-1.00941	-0.886552	2.71043	2.49212	1.97378
NLRP1	2.6609	2.54953	2.85545	1.20434	1.10207	1.41607
NLRP10	3.23753	4.2292	3.0586	-1.90913	-0.854616	-0.189433
NLRX1	4.23318	3.95062	4.37235	1.6513	1.70491	1.76899
NMB	1.2434	0.909074	2.22042	5.09427	4.91353	4.22719
NME4	2.49098	2.53985	2.78388	-0.434498	-0.185005	-0.344523
NMI	2.01642	2.81465	2.50515	4.33089	4.40184	4.07046
NMRAL2P	1.86619	1.57759	2.00224	-2.95787	-2.71911	-3.52367
NMRK1	2.39531	2.494	2.67292	4.1502	4.13192	4.20811
NOA1	2.79645	2.76277	2.90762	4.02213	4.1476	3.87461
NOC2L	4.2954	4.38823	4.44097	5.56762	5.70579	5.54766
NOC4L	1.82804	1.57078	2.003	2.90591	3.3369	3.22963
NOD2	3.02898	2.77838	3.26798	-1.73006	-1.41055	-0.800078
NOL10	2.51665	2.69604	2.50599	3.68497	3.69142	3.64067
NOL3	2.87754	2.63665	3.20082	0.880406	1.26596	1.38705
NOL6	2.32081	2.73259	2.9017	4.88093	5.03945	4.92366
NOL7	3.68024	3.85255	3.71229	4.88879	4.8787	4.68871
NOM1	0.769073	1.01316	0.703947	1.85386	1.87356	1.77837
NOMO1	4.68752	4.77615	4.74432	6.03205	6.05697	5.88268
NOMO2	4.76136	4.84339	4.83053	6.33583	6.41819	6.20438
NOMO3	2.64333	2.54878	2.26905	4.03682	4.0328	3.83028
NOP10	6.39176	6.29039	6.3845	7.57524	7.67912	7.14105
NOP14-AS1	1.45521	1.55796	1.6985	2.88265	2.91934	2.81246
NOP56	4.03685	4.3958	4.20014	6.49323	6.66849	6.40971
NPAS1	1.85135	1.46451	1.62651	-2.28605	-1.88582	-3.24732
NPAT	0.697076	1.35888	0.790668	2.78102	2.65225	2.80348
NPBWR1	-4.1106	-3.45574	-5.3035	-0.863434	-0.401143	-0.990604
NPC1	4.29797	4.37432	4.0995	5.15933	5.20015	5.52838
NPC1L1	-6.15605	-6.57919	-5.44207	-2.37229	-3.0231	-2.41262
NPC2	5.67052	5.86785	5.87827	7.67669	7.71538	7.10049
NPFFR1	-2.88118	-1.39178	-2.57659	0.881208	0.654475	1.04911
NPHP1	-1.35693	-0.890628	-1.85122	0.897752	0.818945	0.792802
NPIPB13	-6.11509	-5.00089	-4.46394	-2.06934	-2.47084	-2.12625
NPIPB2	-4.45925	-3.53487	-3.47326	0.102921	0.0285073	-0.100006
NPIPB6	-3.66791	-2.52413	-3.07841	1.25273	0.948824	1.34423
NPM2	-1.78537	-0.576239	-2.22339	-5.198	-4.63731	-5.61179
NPM3	2.89489	2.81851	2.92009	0.731616	1.29231	0.864108
NPNT	2.43224	2.3765	3.1171	-0.0535813	0.492318	-0.0933936
NPR2	4.42278	4.20543	3.71246	-1.45834	-1.06783	-1.13731
NPRL2	1.29287	2.21253	1.55505	3.48536	3.47283	3.23297
NPTN	4.66262	4.9809	4.8258	6.43373	6.59251	6.39196
NPY1R	-6.81002	-5.23316	-4.833	-0.508411	0.454383	-0.0477322
NR1D1	2.63839	1.87582	2.30961	3.70899	3.72919	3.84438
NR1D2	2.94761	2.97343	2.70124	5.16558	4.95377	5.14876
NR1H3	-0.0994241	0.0398665	-0.419429	1.12505	1.16345	0.871122
NR2C2	1.95894	2.24119	2.00002	3.43233	3.31311	3.64707
NR2F2	2.04227	2.24261	1.93754	3.85707	3.66712	3.87762
NR2F2-AS1	-5.22088	-3.83666	-4.24386	-1.61114	-1.50296	-1.40344
NR3C2	-4.11348	-3.58908	-4.03692	-2.76361	-2.7504	-2.49459
NR4A2	-2.18588	-0.54085	-1.0756	4.48086	4.13484	4.32842
NR6A1	-1.12061	-1.51132	-0.857065	0.423775	0.354837	1.04818
NRARP	2.72628	2.32532	3.01626	0.521452	0.843537	0.925036
NRBP1	5.07506	5.16508	5.12505	6.51975	6.50328	6.43109
NRF1	1.20421	1.46854	1.08139	2.53431	2.41536	2.41811
NRG1	-0.55232	-0.423843	-0.141488	-2.41732	-1.85662	-1.91826
NRIP3	1.76694	2.08465	0.845714	-2.43924	-1.83124	-1.80573
NRP2	0.360854	0.898146	0.36718	2.63763	2.93592	3.1653
NSG1	4.10224	4.47939	4.46592	0.132188	0.856335	0.563889
NSMAF	2.61728	3.00867	2.66723	0.636759	0.903542	1.08036
NSUN3	-0.662806	-0.213863	-0.576377	1.8731	1.78959	1.79841
NSUN5	1.74199	1.6517	1.62276	2.94094	3.23798	3.01096
NSUN5P1	0.82376	1.29214	2.00976	3.61354	3.78966	4.12757
NSUN5P2	-0.520666	-0.0908467	0.607747	2.70358	2.87246	3.24303
NSUN6	0.79011	1.30481	1.1268	2.27856	2.30713	2.55983
NSUN7	-4.01368	-4.43375	-4.45403	-1.41611	-2.37904	-1.77
NT5C3A	6.4695	6.69942	5.80616	3.29356	3.32313	2.98381
NT5DC1	0.939268	1.32768	1.20409	3.24457	3.20625	3.16517
NT5DC2	4.1341	4.11794	4.63392	0.08537	0.338165	0.261248
NT5E	-0.335205	-1.01041	0.884513	4.44643	4.40114	4.00217
NTN4	2.34485	2.2474	2.45454	6.3555	6.33629	6.54283
NTN5	-3.69292	-5.11606	-5.30086	-0.783625	-1.63797	-0.534451
NTPCR	1.41587	1.56443	1.51018	2.73468	2.59596	2.5182
NUAK2	3.90591	3.51166	3.48202	2.54643	2.56854	2.41877
NUB1	3.19689	3.4704	2.95035	5.47258	5.35445	5.1795
NUBPL	0.625148	0.878966	0.706868	1.9936	2.13844	1.98865
NUCB1	5.36203	5.41661	5.37064	6.67053	6.68519	6.42831
NUCKS1	3.51304	3.90196	3.51657	4.98167	4.7882	4.72744
NUDCD1	1.13833	1.59473	1.10735	2.41041	2.50722	2.26968
NUDT11	-0.514795	-0.21534	-0.531396	-3.51666	-2.80396	-3.93045
NUDT13	-2.73608	-1.87911	-1.61222	0.669643	0.0964826	0.121997
NUDT14	2.05228	2.03632	2.30793	0.508401	0.484134	0.668077
NUDT17	-1.70032	-1.03259	-1.67962	0.930476	0.542469	1.05017
NUDT18	1.71649	1.81006	1.91794	3.10968	3.45605	3.0376
NUDT2	2.56258	2.72068	2.71325	4.20717	4.18373	3.8734
NUDT5	3.39499	3.46139	3.39564	4.76534	4.76651	4.48439
NUDT6	-0.881449	-1.27374	-1.05392	1.18219	0.42526	0.626954
NUDT8	1.48821	1.34609	2.30977	-1.44122	-0.773606	-0.60125
NUF2	-0.674248	-0.156282	0.33134	-2.32135	-2.14768	-2.29904
NUFIP2	3.59969	3.64868	3.31459	4.63316	4.38897	4.60734
NUMBL	0.856566	0.6413	0.486144	1.72263	1.96551	2.28951
NUP107	0.911757	1.21648	1.14827	2.58679	2.45976	2.53317
NUP133	2.61147	2.8248	2.65286	3.92656	3.84232	3.95874
NUP155	1.07751	1.36907	0.970257	2.50045	2.38294	2.42948
NUP42	2.18589	2.5269	2.13906	3.73734	3.70243	3.61978
NUP43	1.78981	2.11698	1.71217	3.24693	3.09372	3.1431
NUP54	2.84621	3.08633	2.96651	4.32622	4.26507	4.04587
NUP58	3.12756	3.34705	2.94123	4.34762	4.24629	4.24775
NUP62	2.84661	3.07457	3.26032	4.43085	4.44505	4.48267
NUPR1	3.43654	3.65745	2.64288	-1.12528	-1.20505	-1.04783
NUSAP1	1.60158	1.68003	2.34017	0.409117	0.532406	0.192126
NUTM1	-7.41332	-6.83646	-6.4363	-4.0446	-3.4839	-3.33286
NUTM2A	-0.538569	0.0325298	-0.449707	1.56627	1.58078	1.8836
NUTM2B	-2.43163	-1.89787	-2.94631	0.565056	0.520971	0.803444
NVL	1.86433	2.39538	2.16372	3.31026	3.17129	3.21674
NWD1	-4.12655	-4.06426	-4.01203	-1.60845	-1.50276	-1.26647
NXF1	3.25168	3.65697	3.88568	5.49724	5.54749	5.67537
NXPH3	-3.58618	-3.67229	-3.68717	-7.92481	-7.36412	-8.3386
NXT2	1.01695	1.49072	1.09599	2.44112	2.2943	2.2911
OARD1	1.08585	1.56302	1.06468	2.90851	2.76683	2.65914
OAT	3.91372	4.38943	4.13853	5.72323	5.7829	5.36346
OAZ1	7.68358	7.76303	7.63761	8.72162	8.85607	8.66604
OAZ3	-1.67844	-1.41513	-1.42366	1.13045	0.852495	1.26537
OBI1	1.2884	1.59224	1.38093	2.86849	2.58223	2.81504
OBSCN	-0.974446	-1.10983	-0.723574	-4.9933	-4.50855	-4.55364
OBSL1	1.13498	1.47659	1.26799	-1.17664	-1.03444	-0.654089
OCIAD1	5.02939	5.32583	4.95079	6.76817	6.60022	6.46677
OCIAD1-AS1	-0.837957	-1.0387	-1.12397	0.945807	0.953961	1.74501
OCIAD2	4.62269	4.39584	4.67431	5.9842	6.12987	5.63555
OCLN	3.18362	3.37952	2.88702	4.46068	4.27688	4.34035
OCLNP1	3.58999	3.75412	3.18598	4.9174	4.69265	4.85122
ODR4	2.24103	2.67529	2.26914	3.48875	3.24703	3.60768
OFD1	2.48182	2.42443	2.57225	3.61471	3.41003	3.79427
OGFOD1	2.29502	2.65066	2.48593	3.8279	3.69622	3.68072
OGFOD2	1.42578	1.2359	1.65222	2.69472	2.96114	2.98209
OGFR	3.53513	2.80744	3.45775	5.06372	5.4227	5.25121
OIP5	-0.065026	0.386305	0.414493	-1.74069	-2.59504	-2.06702
OLFM2	1.56964	1.87641	1.84935	-2.16242	-2.42484	-2.45591
OLFML2A	2.76463	2.40928	2.81971	1.14196	1.32503	1.61213
OLMALINC	-0.00496437	-0.258179	0.350565	1.70134	1.51814	1.34852
OMA1	2.13899	2.67855	2.09418	3.83256	3.65167	3.56913
OPHN1	-1.0845	-0.261287	-0.844451	1.61211	1.64437	1.72495
OPN3	1.77193	1.75276	2.35795	4.93063	4.84256	5.1498
OR10H1	-3.92799	-3.61416	-2.72858	0.904137	1.36829	1.49661
OR2A4	-0.528734	-0.669009	-0.821863	1.40704	1.15958	1.49131
OR2A7	-1.86829	-2.30365	-2.97817	0.170189	-0.108448	-0.347833
OR2A9P	-1.8374	-2.14109	-1.15436	0.0680591	0.220635	0.534689
ORAI1	2.23371	2.17705	2.14386	0.692345	0.469532	0.586678
ORC2	1.09851	1.54922	1.24469	2.29763	2.27053	2.41316
ORC3	2.16316	2.68824	2.07072	4.3047	4.23447	4.11755
ORC4	1.58049	1.77232	1.33569	2.8597	2.84495	2.79453
ORMDL3	2.98702	3.16787	3.07567	4.75897	4.78495	4.55401
OS9	5.139	5.40577	5.36748	7.15895	7.17094	6.84777
OSBPL3	2.96794	2.60874	2.93156	5.31435	5.09712	5.33461
OSBPL5	0.77542	1.00729	1.48401	-1.23163	-1.03932	-1.02698
OSBPL6	-0.219431	0.0317078	-0.292502	-1.45752	-1.24627	-1.03548
OSCP1	1.37014	1.42546	0.990365	2.95345	3.0991	2.81617
OSGEP	1.22843	1.82055	1.40574	3.09883	3.12397	2.93255
OSGEPL1	-0.253207	0.387783	-0.0511223	1.3893	1.28091	1.20913
OSGIN2	1.16236	2.22035	1.25159	3.71384	3.52122	3.45712
OSR2	-0.323926	-0.429326	0.475305	3.34258	3.53739	3.47353
OTUB2	4.28972	4.64988	3.78131	2.55806	2.60975	2.23776
OTUD3	-0.0763097	0.345991	0.312869	1.80542	1.91999	2.40765
OTUD4	2.50104	2.72467	2.42455	4.07539	3.93512	4.05906
OTUD6B	0.85049	1.44225	1.1814	2.58835	2.33538	2.40177
OTUD7B	1.39973	1.38028	1.26774	2.98313	2.7923	2.89561
OVCH2	0.403787	0.525455	0.430846	-3.39587	-3.53561	-3.18817
OVGP1	-1.12164	-0.925047	-1.18024	1.23746	1.18063	1.54379
OVOL1	6.65122	6.17509	6.12834	5.04244	5.14176	5.08895
OVOL2	1.75182	1.62929	1.43995	0.385778	0.647949	0.614224
OXA1L	3.46753	3.61594	3.45253	4.74047	4.83254	4.81465
OXCT1	2.65051	3.262	3.05824	0.687198	0.668057	0.705036
OXLD1	1.94156	1.98693	2.32624	3.15262	3.58082	3.07408
OXR1	3.74417	3.69455	3.67284	4.98845	4.76641	5.00011
OXTR	-5.54186	-5.965	-4.75749	-3.24025	-2.61244	-2.76095
P2RX5-TAX1BP3	-3.12809	-2.97381	-3.13573	-1.43858	-1.12671	-1.47811
P2RY1	0.627636	1.48653	1.1225	-4.28507	-3.53173	-3.86236
P2RY11	-13.4464	-15.8365	-10.9066	0.587657	1.17671	2.03441
P3H1	0.828451	1.21267	1.41175	2.57063	2.75082	2.59075
P4HA1	2.36513	2.05006	2.51463	4.22258	4.13398	3.80758
P4HTM	1.45092	1.81717	1.4891	5.51523	5.62921	5.24077
PABPC1	9.15579	8.64359	8.91605	6.82656	6.70083	7.04255
PABPC3	0.971067	1.4259	0.940015	-1.21091	-1.43537	-0.991072
PABPC4L	-3.77084	-4.29352	-4.00028	-6.76844	-6.20774	-6.59727
PABPN1	3.49024	3.83835	3.9709	5.1911	5.35708	5.18864
PACRGL	-0.135993	-0.0434647	-0.278581	1.26447	1.1819	1.02435
PACSIN2	2.97025	3.6106	2.9587	5.06657	5.21723	5.16415
PADI1	4.5468	3.62737	4.07467	1.45135	1.94719	1.87139
PAFAH1B2	2.59147	2.89665	2.65065	4.28644	4.18385	4.24088
PAG1	-0.072667	1.10758	-0.417577	-3.61241	-3.05172	-3.41615
PAGR1	1.06768	1.01219	1.56327	3.10053	3.1296	3.08637
PAICS	2.40797	2.51061	2.4172	1.27072	1.47544	1.51301
PAK2	3.75169	3.95375	3.74771	4.94207	4.76594	4.96585
PALB2	2.00375	2.11231	1.93817	3.14988	3.11432	3.05219
PALD1	0.0582541	-0.264857	0.334832	-6.05482	-3.90916	-4.88365
PALM2AKAP2	2.26919	2.76642	1.46944	-0.989285	-0.265227	-0.354759
PALMD	3.23379	3.21309	3.64711	-2.19839	-1.70481	-1.51702
PAM	4.08281	4.21889	3.96123	5.1598	5.20475	5.14201
PAN2	0.559065	1.46312	0.909854	2.67931	2.6192	2.97004
PAN3	2.02065	2.2055	1.81511	3.13948	3.08036	3.25629
PANK1	1.46988	1.68759	1.70992	-0.282609	-0.512464	-0.486952
PANK2	1.25199	1.52602	1.32459	2.44104	2.44866	2.59068
PANX1	2.56998	2.67913	2.76098	4.51602	4.49022	4.46894
PAPOLG	0.717918	0.88463	0.533434	2.17547	1.99652	2.1732
PAPPA	-1.69403	-1.83627	-1.61299	2.38744	2.0499	2.64215
PAPPA-AS1	-2.09728	-2.0759	-1.96171	1.12861	0.541811	1.11133
PAQR5	1.08226	1.5145	1.55432	-5.21726	-3.48218	-5.69054
PAQR6	0.119976	0.15874	0.786926	1.96669	2.02695	2.14965
PAQR7	5.54579	5.75438	5.48252	4.26017	4.4656	4.43518
PARD6G	3.30836	3.27519	3.3654	1.09374	1.02603	0.815971
PARGP1-AGAP4	-1.55329	-0.861863	-1.22319	0.7503	0.568813	1.04402
PARM1	-6.08444	-4.63312	-4.69239	0.759522	0.783575	0.69954
PARN	2.48613	2.85465	2.63788	3.71114	3.73216	3.74439
PARP10	1.14485	1.25867	1.56755	3.29694	3.37594	3.17349
PARP12	2.24555	2.57563	2.69053	4.30535	4.17812	4.00116
PARP14	1.45511	1.6682	1.85388	4.67857	4.37793	4.52332
PARP2	1.90952	2.20824	1.88152	3.01521	2.99422	3.08529
PARP8	-0.348152	-0.16524	-0.111967	1.70575	1.83072	1.56998
PARP9	0.765292	1.41918	1.46097	4.42884	4.24202	4.02707
PARS2	0.301994	0.234616	0.0545807	1.55746	1.63081	1.59081
PART1	-1.55866	-1.45298	-1.13125	-4.51287	-3.87417	-4.2386
PASK	-0.415509	-0.277566	0.0367421	1.22646	1.30955	1.46622
PAXBP1	1.74004	2.07354	2.1128	3.51184	3.47595	3.90153
PAXBP1-AS1	-3.00168	-2.65928	-2.95427	-0.59413	-0.605687	-0.805732
PAXIP1-AS1	-1.13532	-0.973497	-0.965657	0.98157	1.32606	0.781648
PBK	-0.117293	0.559104	0.66118	-2.63684	-1.96923	-2.58115
PBLD	-0.591014	-0.0812678	-0.273704	2.23723	2.15987	2.11688
PBX1	1.71366	2.10524	1.95477	3.5804	3.37237	3.84655
PBX2	3.98071	3.91867	3.96607	3.02237	2.77667	2.60858
PBXIP1	3.43627	3.81712	3.67306	6.15173	6.11545	6.04344
PC	1.84118	2.24754	2.15168	0.163269	0.483567	0.648744
PCBD2	0.379635	0.634567	0.273511	2.0847	2.24139	1.99416
PCBP1-AS1	-1.24135	-0.42213	-1.19562	2.43451	2.55057	2.60568
PCBP4	3.10095	3.54727	2.83896	1.64925	1.87141	1.65755
PCDH12	-3.88852	-2.89662	-3.22345	-1.39426	-1.35964	-0.862501
PCDH7	0.937555	1.37153	1.70191	-1.70064	-1.09443	-1.17583
PCDHB13	-3.99924	-3.45366	-4.23612	-1.45335	-1.72135	-1.33038
PCDHB8	-4.6993	-4.41845	-5.72608	-2.12049	-1.73386	-1.72829
PCDHGA10	0.170923	-0.166218	0.246928	1.43339	1.08701	1.06539
PCDHGA11	-1.0889	-0.808174	-1.29803	0.713893	0.671488	0.51845
PCDHGB4	-0.582323	-0.727129	-0.495945	0.749981	0.57529	0.97367
PCDHGB5	-0.234572	0.504536	0.653298	1.94662	2.32732	2.33539
PCDHGB7	-0.0784091	0.138168	0.453496	1.64567	1.81389	1.54201
PCGF2	1.38875	1.51413	1.2847	2.55442	2.39659	2.61753
PCGF5	-0.404649	0.618899	-0.232079	2.45659	2.22359	2.40928
PCK2	4.2299	4.07171	3.22734	-0.00436126	0.325006	-0.529184
PCM1	2.77772	3.02938	2.58925	4.25128	4.03654	4.27147
PCMTD1	3.53622	3.75379	3.54398	5.43571	5.093	5.48875
PCNA	4.01678	4.47011	4.40452	8.52837	8.41488	8.15218
PCNX3	2.96512	2.84565	3.16621	4.04811	4.18545	4.27951
PCSK5	1.45032	1.41734	1.16047	3.26519	3.17019	3.7427
PCSK6	3.58579	3.56838	3.54125	-0.686504	-0.193938	0.00634424
PCSK9	1.64395	1.59819	3.12329	-2.72473	-2.16404	-2.25882
PDCD2	2.36482	2.56261	2.64628	3.66155	3.7212	3.55099
PDCD4-AS1	-2.77013	-0.970874	-1.47118	2.02588	2.08644	2.06819
PDCL	1.88275	2.42734	1.99379	3.40337	3.33023	3.08849
PDE12	1.74929	1.83452	1.53626	2.75207	2.72759	2.65266
PDE4C	-4.74388	-5.16701	-5.12384	-0.561564	-0.585829	-0.715293
PDE6D	2.01661	2.13932	1.7779	3.77216	3.78701	3.57742
PDE8A	2.04463	1.97979	2.08305	3.96353	3.90334	3.87851
PDE9A	-2.32658	-1.02037	-2.79014	-6.66522	-6.10452	-6.07901
PDF	0.254098	0.771891	0.160381	1.57906	1.80222	1.69172
PDGFB	-0.5634	-0.84149	-0.672112	1.64545	1.93747	2.12799
PDHX	2.84151	3.04897	2.78003	4.03092	3.97818	3.82481
PDIA3	5.55401	5.65716	6.10182	7.27982	7.17539	6.81469
PDIA6	4.94161	5.14136	5.40941	6.54911	6.56777	6.15351
PDK1	-1.10408	-1.22547	-1.04432	-4.11678	-3.75962	-3.71241
PDK2	0.910633	1.43017	1.43571	3.32224	3.4889	3.38151
PDK3	-0.683635	0.050944	-0.615139	-3.21973	-3.54538	-3.10483
PDLIM2	2.69444	2.17851	2.67612	-0.502101	0.342964	-0.280767
PDLIM5	4.24532	4.09028	3.95538	5.93954	5.67457	5.97574
PDP1	2.25815	2.484	1.99232	4.67504	4.55998	4.48244
PDPK1	3.22623	3.31066	3.19184	4.90663	4.86121	4.97985
PDPR	0.293902	1.11913	0.585236	2.70224	2.5398	2.73652
PDRG1	2.87687	3.21372	3.07976	4.20736	4.43316	4.07735
PDS5B	0.831012	1.49093	0.837123	3.18362	3.07671	3.21945
PDXDC1	3.92392	3.98904	3.93724	5.193	5.14847	5.09098
PDZD2	2.915	3.38507	2.50294	-0.995685	-0.233356	-0.0853294
PDZD7	-3.89745	-3.64979	-3.80262	-1.90076	-2.48044	-1.89102
PEAR1	-0.950191	-0.77519	-0.163928	-2.6798	-2.3904	-2.34023
PEG13	-2.4482	-2.28638	-2.37164	-5.93122	-5.0486	-5.76005
PER2	1.10626	1.44622	0.804642	2.75019	2.55803	2.99087
PERM1	-1.16945	-0.804219	-0.814259	-2.62936	-3.80585	-3.04032
PEX1	2.33545	2.6358	2.44954	3.76712	3.44631	3.7538
PEX10	1.76953	1.57673	1.98095	2.83106	2.99289	2.94032
