ProbeID	Name	GSM4634681	GSM4634685	GSM4634683	GSM4634682	GSM4634686	GSM4634684
PLEKHG3	PLEKHG3: 	3.65263	2.06902	3.7633	3.63101	2.13164	2.19054
PLEKHG5	PLEKHG5: 	0.785398	2.85229	1.29162	1.07591	3.93338	3.53842
PLEKHJ1	PLEKHJ1: 	4.16717	2.45553	4.22494	4.34668	3.14481	2.95736
PLG	PLG: 	-6.47162	-4.17477	-6.26269	-6.86016	-4.18798	-3.83591
PLGLB1	PLGLB1: 	-2.03624	-4.25404	-1.78417	-2.06078	-3.7392	-4.41648
PLGLB2	PLGLB2: 	-2.13201	-4.3498	-1.87991	-2.15656	-3.83497	-4.51224
PLIN1	PLIN1: 	-1.97752	-3.72499	-1.89946	-1.46263	-3.9098	-4.56489
PLIN4	PLIN4: 	0.244367	-2.5848	0.795495	0.133043	-3.06729	-2.52074
PLK2	PLK2: 	7.03618	6.12698	7.2744	6.95478	5.83926	5.96066
PLK4	PLK4: 	-2.29232	0.128599	-2.08051	-2.4686	0.407666	-0.17103
PLK5	PLK5: 	-3.76844	-7.10087	-3.09477	-3.40039	-6.70071	-6.67773
PLLP	PLLP: 	0.506472	-2.0276	-0.408512	0.672889	-2.14201	-1.92638
PLOD2	PLOD2: 	5.19067	2.19015	5.28974	5.10663	2.55995	2.24374
PLP2	PLP2: 	3.85077	5.47581	4.09694	4.37109	5.98458	5.30507
PLPBP	PLPBP: 	4.22329	1.83812	4.08396	4.12948	1.76037	1.80159
PLPP2	PLPP2: 	2.75119	0.188461	2.73631	3.16251	0.835711	0.718515
PLPPR2	PLPPR2: 	2.75567	3.82425	2.84654	3.08878	4.15191	4.17343
PLS1	PLS1: 	4.67704	1.13465	4.35811	4.45571	0.671517	0.373897
PLS3-AS1	PLS3-AS1: 	-0.353968	-2.23072	-0.61164	-0.250131	-2.83056	-2.07062
PLSCR1	PLSCR1: 	6.4247	2.99143	6.20548	6.1275	3.6188	3.45774
PLSCR3	PLSCR3: 	2.77302	4.00448	3.06462	3.18364	4.50832	4.12016
PLXDC2	PLXDC2: 	-1.99726	3.77477	-1.24234	-1.02425	3.27935	3.23262
PLXNB1	PLXNB1: 	5.4839	4.00407	5.78112	5.61011	4.42745	3.9235
PLXNB2	PLXNB2: 	7.46022	5.33125	7.81794	7.68782	6.06162	5.94056
PM20D2	PM20D2: 	0.238294	-0.902998	0.156018	-0.262411	-1.22583	-1.05433
PMAIP1	PMAIP1: 	6.58318	3.56588	6.63056	6.46136	4.04621	4.20821
PMEPA1	PMEPA1: 	4.42201	1.69693	4.48522	4.21905	2.41989	2.06518
PML	PML: 	3.75103	1.68419	3.73108	3.65785	2.43044	2.16288
PMS2CL	PMS2CL: 	2.68967	1.44728	2.96928	2.5787	1.40626	1.21993
PMS2P3	PMS2P3: 	0.824631	-0.918191	0.954849	0.669934	-0.306554	-1.03076
PMS2P7	PMS2P7: 	1.31243	-0.014325	1.33142	1.21348	-1.10745	-0.683786
PNISR	PNISR: 	3.96873	2.4534	4.24713	3.92197	2.56646	2.1669
PNKD	PNKD: 	2.73078	1.0916	2.42657	2.74622	1.01114	0.772042
PNLDC1	PNLDC1: 	-2.48492	-4.72425	-1.89872	-2.50919	-5.32409	-6.30111
PNLIPRP3	PNLIPRP3: 	1.40574	6.08206	1.72466	2.00825	6.10517	6.45183
PNMA1	PNMA1: 	4.07715	3.15785	3.98103	4.17023	2.77272	2.87598
PNN	PNN: 	5.22375	4.01087	5.25589	5.23795	4.1259	3.74231
PNO1	PNO1: 	3.43161	2.27092	3.02164	3.44504	2.03345	1.95539
PNPLA1	PNPLA1: 	-3.49104	4.26455	-1.34412	-2.66731	3.7305	4.19958
PNPLA2	PNPLA2: 	5.90458	3.50416	6.39904	6.14974	3.99972	3.92826
PNPLA4	PNPLA4: 	2.09346	0.956553	1.99839	2.20105	0.72062	0.89748
PNPO	PNPO: 	3.02946	2.18944	3.06584	3.12279	2.01985	1.75948
PNRC1	PNRC1: 	5.33497	3.69221	5.4719	5.2672	3.9804	3.76073
POC1B	POC1B: 	3.80629	2.01413	3.65079	3.62167	2.00989	2.04267
POC1B-AS1	POC1B-AS1: 	0.171914	-2.41291	-0.391901	-0.0222779	-2.19332	-1.9073
POC5	POC5: 	3.06319	0.645497	2.78867	2.93769	0.311179	0.257539
PODXL	PODXL: 	0.0443299	-2.3946	0.0736667	0.566694	-2.99445	-4.11831
POF1B	POF1B: 	5.58924	7.57184	5.59574	5.42353	6.92497	7.058
POFUT2	POFUT2: 	3.94446	0.907999	3.93494	4.05057	0.891175	0.691114
POGLUT3	POGLUT3: 	-1.79456	1.442	-1.39711	-1.1038	1.49945	0.876565
POGZ	POGZ: 	3.35067	2.19594	3.49394	3.2336	1.75936	1.64577
POLA2	POLA2: 	1.96361	0.816563	1.97507	2.04177	1.03615	0.353874
POLB	POLB: 	5.75172	3.734	5.63401	5.46825	3.90015	3.97482
POLD3	POLD3: 	3.05279	1.34202	2.92	2.82773	1.21336	1.24367
POLD4	POLD4: 	5.34886	3.88253	5.21866	5.59956	4.13229	4.30058
POLDIP3	POLDIP3: 	4.84175	3.63183	4.87268	4.8299	3.59351	3.60986
POLE3	POLE3: 	5.24475	3.4573	4.97188	5.26554	3.32281	3.11157
POLG2	POLG2: 	1.33786	0.200158	1.42608	1.54075	-0.328601	-0.45147
POLH	POLH: 	3.55881	1.84802	3.36212	3.3369	1.36224	1.66093
POLN	POLN: 	-0.260479	-2.984	-0.0493174	-0.373204	-3.07398	-4.15005
POLQ	POLQ: 	-4.75793	-1.64033	-3.97908	-4.00459	-1.44228	-1.98273
POLR2B	POLR2B: 	5.27474	4.44604	5.35712	5.34872	4.17713	4.10335
POLR2C	POLR2C: 	6.0105	4.46072	5.70898	6.10597	4.32612	4.28357
POLR2D	POLR2D: 	3.42626	1.85825	3.08689	3.36931	1.52624	1.39965
POLR2E	POLR2E: 	5.89676	4.21272	5.87994	6.08938	4.36118	4.15093
POLR2F	POLR2F: 	3.15355	1.90371	2.81388	3.34687	1.81885	1.68917
POLR2H	POLR2H: 	4.46976	2.7884	4.23739	4.62021	3.13254	2.73907
POLR2K	POLR2K: 	6.91472	4.78786	6.36129	6.78544	4.33698	4.60616
POLR2M	POLR2M: 	3.1461	-0.434182	2.58754	2.87687	0.792424	0.558749
POLR3C	POLR3C: 	3.11597	1.85695	2.98393	3.03924	1.5858	1.58153
POLR3D	POLR3D: 	2.90578	1.63537	2.717	2.83663	1.15064	1.17951
POLR3F	POLR3F: 	3.67329	2.09196	3.34796	3.57448	1.95712	1.85033
POMGNT1	POMGNT1: 	4.65378	2.58953	4.51875	4.8863	2.30279	2.03834
POMGNT2	POMGNT2: 	3.17329	1.69753	3.00329	3.32185	1.46878	1.57368
POMT2	POMT2: 	2.38185	1.43528	2.70293	2.58204	1.49735	1.07794
POP4	POP4: 	4.54258	2.84415	4.32001	4.56571	2.81522	2.86518
POP5	POP5: 	4.0328	2.60938	3.69928	4.21367	2.54711	2.33756
POU2F3	POU2F3: 	0.507596	2.37225	0.656165	0.918778	2.61404	2.95858
PP7080	PP7080: 	2.85699	1.73408	3.05127	2.86334	1.42008	1.23327
PPA2	PPA2: 	5.37231	4.21632	5.348	5.31767	4.17683	4.12998
PPARGC1B	PPARGC1B: 	-4.6939	-0.874334	-3.41964	-3.9812	-1.42978	-1.05202
PPCDC	PPCDC: 	3.42993	1.18734	3.39314	3.48442	1.45928	1.06186
PPFIA3	PPFIA3: 	-1.15463	2.24176	-0.489565	-0.694628	2.88962	2.38068
PPFIBP1	PPFIBP1: 	4.29921	3.15005	4.40791	4.03964	3.10158	3.15786
PPFIBP2	PPFIBP2: 	-0.570769	2.24685	-0.649377	-0.988048	2.28731	2.33784
PPHLN1	PPHLN1: 	3.66821	2.3	3.69399	3.56274	1.97979	2.13638
PPIC	PPIC: 	5.72216	4.41406	5.53149	5.76264	4.76512	4.51846
PPIF	PPIF: 	4.88197	7.22439	4.83276	5.28032	7.29878	7.67968
PPIH	PPIH: 	4.33268	2.76835	3.81679	4.4223	2.54976	2.30285
PPIL4	PPIL4: 	4.36281	2.93775	4.19194	4.07446	2.62449	2.61739
PPIL6	PPIL6: 	0.186796	-3.48427	-0.621217	-0.0327197	-3.98934	-3.64979
PPIP5K1	PPIP5K1: 	3.42112	2.42083	3.54774	3.39782	2.52933	2.36013
PPL	PPL: 	6.88889	8.26137	7.25753	6.88886	8.38488	8.66211
PPM1D	PPM1D: 	4.41158	2.17299	4.32673	4.17467	1.83495	2.25123
PPM1G	PPM1G: 	6.54312	4.6631	6.45048	6.62459	4.67416	4.35792
PPM1K	PPM1K: 	1.87768	-0.42486	1.37337	1.12648	-1.35228	-1.62668
PPP1R12A	PPP1R12A: 	4.41648	3.43696	4.44117	4.22913	3.2383	3.3251
PPP1R16B	PPP1R16B: 	-8.08094	-0.806051	-8.49473	-7.52025	-2.23186	-3.53081
PPP1R18	PPP1R18: 	4.81408	3.39652	4.89521	4.68742	3.41797	3.35987
PPP1R1C	PPP1R1C: 	-0.847012	-3.84241	-0.830658	-0.925435	-3.34914	-3.62572
PPP1R26-AS1	PPP1R26-AS1: 	-0.164259	-3.50952	-0.310765	-0.0487034	-4.59479	-3.72381
PPP1R3F	PPP1R3F: 	1.29153	-1.07261	1.45222	1.64608	-1.14194	-1.11895
PPP1R9B	PPP1R9B: 	4.75712	3.31389	4.69012	4.82328	3.05908	2.60458
PPP2R2C	PPP2R2C: 	-4.39566	2.86575	-3.18142	-3.38751	2.94312	2.98044
PPP2R2D	PPP2R2D: 	3.85484	2.2101	3.86465	3.75629	2.38804	2.33669
PPP2R3A	PPP2R3A: 	3.54335	1.71487	3.62761	3.305	1.92239	1.55193
PPP2R3C	PPP2R3C: 	4.32007	2.54625	3.98866	4.17152	1.93762	2.14273
PPP3CA	PPP3CA: 	4.29644	3.10764	4.33895	4.20011	2.66072	2.73182
PPP3CB-AS1	PPP3CB-AS1: 	1.54799	-0.578096	1.22429	1.22958	-0.959287	-0.964803
PPP3R1	PPP3R1: 	4.76335	3.99474	4.75717	4.64492	3.55785	3.45477
PPP4C	PPP4C: 	6.77348	5.37011	6.68382	6.89699	5.56063	5.48058
PPP4R4	PPP4R4: 	-1.94403	-0.817031	-2.08098	-2.22579	-0.890244	-0.249982
PPP6R1	PPP6R1: 	5.66451	4.43984	5.82785	5.84892	4.779	4.74096
PPT1	PPT1: 	5.7086	3.68823	5.7304	5.86442	3.17719	3.20988
PPT2	PPT2: 	0.961365	3.25414	1.80159	1.36415	3.26941	3.16488
PPTC7	PPTC7: 	3.98324	2.5814	3.83697	3.8765	2.2233	2.22287
PRAG1	PRAG1: 	4.52348	2.4914	5.01781	4.59184	3.00487	2.89562
PRC1	PRC1: 	-0.44034	2.08191	-0.141978	-0.567812	2.41795	1.56148
PRDM2	PRDM2: 	3.77146	2.71889	3.57988	3.5619	2.26728	2.45922
PRDM5	PRDM5: 	-3.94739	-2.09925	-3.62422	-3.97166	-2.83236	-2.30415
PRDX1	PRDX1: 	5.95449	8.01541	5.95233	6.43114	7.97908	7.88102
PRDX4	PRDX4: 	5.26108	4.11924	5.12601	5.55692	3.78243	3.67189
PRICKLE2	PRICKLE2: 	-2.34568	0.957254	-2.08347	-2.67334	0.965559	0.795939
PRICKLE3	PRICKLE3: 	1.02573	2.19398	1.12633	1.29571	2.75308	2.59149
PRICKLE4	PRICKLE4: 	2.57573	1.06185	2.6142	2.76445	1.46942	1.45493
PRKAB2	PRKAB2: 	3.81312	2.63507	3.81736	3.71858	2.24019	2.16434
PRKAR1B	PRKAR1B: 	3.35925	1.95251	3.4947	3.64593	1.36435	0.944098
PRKAR2A-AS1	PRKAR2A-AS1: 	-0.310256	-2.60736	-0.784928	-0.129265	-3.83947	-4.13841
PRKCSH	PRKCSH: 	6.22495	4.45767	5.93845	6.1632	4.55365	4.35091
PRKCZ-AS1	PRKCZ-AS1: 	-0.205813	-1.70052	0.0156327	-0.55585	-1.60521	-1.86234
PRKD2	PRKD2: 	4.48857	2.73119	4.75353	4.48633	3.30571	3.09635
PRKG1-AS1	PRKG1-AS1: 	-0.0126776	-5.18974	-0.721794	-0.280449	-4.1678	-3.71226
PRKRIP1	PRKRIP1: 	3.95474	2.9462	3.95596	3.94155	2.87077	2.75605
PRKXP1	PRKXP1: 	0.780388	-1.51635	0.853806	0.590778	-1.13499	-1.76025
PRKY	PRKY: 	1.95683	0.294981	2.39986	1.95592	0.289263	-0.101748
PROB1	PROB1: 	-3.08554	-1.43374	-2.85297	-2.80048	-0.721199	-0.903686
PROSER2-AS1	PROSER2-AS1: 	-0.115833	-2.96611	-0.738718	0.168022	-2.63307	-3.68048
PROX2	PROX2: 	-3.80537	-5.72276	-3.28056	-3.24467	-5.3226	-6.29962
PRPF18	PRPF18: 	5.19037	3.65005	5.08995	5.14738	3.50941	3.63523
PRPF31	PRPF31: 	5.44441	3.60508	5.49857	5.70165	3.87224	3.47671
PRPF38B	PRPF38B: 	4.10314	2.85898	4.05969	3.9216	2.90862	2.57338
PRPF40A	PRPF40A: 	5.03616	3.8487	5.04026	4.87426	3.62805	3.67643
PRR11	PRR11: 	-1.26597	0.0577698	-0.971007	-1.05319	0.659739	0.017385
PRR15	PRR15: 	4.35853	-3.50441	4.2316	4.64505	-1.63033	-2.79177
PRR15L	PRR15L: 	3.84985	-2.05244	3.61574	4.0066	-0.330351	-0.951225
PRR5L	PRR5L: 	1.07976	-0.0891806	1.29264	0.897058	-0.184097	-0.473395
PRR9	PRR9: 	-2.02382	6.24537	-1.09366	-0.0761015	6.03739	7.22676
PRRG1	PRRG1: 	3.27606	0.903161	3.27594	3.3392	0.91846	0.705717
PRRT2	PRRT2: 	1.0218	-2.79177	1.4458	1.03996	-4.65464	-5.95359
PRRT3	PRRT3: 	-0.865563	1.09747	-1.24966	-0.555675	1.18942	1.26797
PRRX2	PRRX2: 	-3.81685	-0.979361	-3.90871	-5.25616	-0.501201	-1.20258
PRSS12	PRSS12: 	3.0961	1.20999	2.8221	3.15226	1.26482	1.29082
PRSS3	PRSS3: 	3.68628	6.40408	3.42808	3.79281	6.47972	6.85565
PRSS36	PRSS36: 	0.50853	-1.67357	0.39482	0.891985	-1.46606	-0.881197
PRSS53	PRSS53: 	-0.011968	-1.95923	0.363554	0.0866543	-1.14739	-1.76371
PSAP	PSAP: 	9.33665	7.93056	9.1552	9.41364	7.46951	7.30357
PSAPL1	PSAPL1: 	-6.651	3.40619	-6.47983	-4.76838	2.17328	2.63815
PSAT1	PSAT1: 	1.55798	4.87945	1.29516	1.93844	3.48563	4.55931
PSD3	PSD3: 	3.90487	1.01245	4.01831	3.72627	0.425389	0.556654
PSG2	PSG2: 	-0.541593	2.92023	0.241627	-0.143481	3.30034	3.36053
PSG3	PSG3: 	-3.76668	-26.5754	-3.47855	-5.58073	-26.5754	-26.5754
PSG4	PSG4: 	4.28708	5.30398	4.36418	4.54988	5.41579	5.57139
PSG7	PSG7: 	-6.35685	4.46021	-5.58976	-5.80899	3.25463	4.27989
PSG9	PSG9: 	-0.664731	-4.38268	-0.54588	-0.732994	-2.95885	-3.2227
PSKH1	PSKH1: 	3.90403	3.09876	3.97657	4.13961	2.99891	2.91958
PSMA6	PSMA6: 	7.16343	6.12156	6.78407	7.23759	5.99435	6.02956
PSMB10	PSMB10: 	5.84082	2.81063	5.67609	6.10177	3.11484	2.90991
PSMB8	PSMB8: 	5.84606	2.54855	5.07571	5.68114	2.49963	2.48567
PSMB9	PSMB9: 	3.93513	0.617622	3.29429	3.95623	0.363276	-0.281166
PSMC3IP	PSMC3IP: 	0.782319	-0.758765	0.531449	0.550254	-0.222012	-0.470493
PSME1	PSME1: 	7.00301	5.35887	6.54942	7.06024	5.53353	5.46822
PSME2	PSME2: 	7.19823	5.1294	6.7251	7.21976	5.44406	5.00152
PSME3IP1	PSME3IP1: 	3.87076	2.82344	3.83393	3.84624	2.70379	2.64364
PSME4	PSME4: 	4.93492	3.48896	4.88602	4.71685	3.24233	3.24324
PSMG2	PSMG2: 	5.38912	4.35153	5.15302	5.39161	4.06726	4.00889
PSMG3-AS1	PSMG3-AS1: 	1.85849	0.0839686	2.23264	1.99349	-0.146906	-0.0986132
PSMG4	PSMG4: 	0.106533	-1.27365	-0.112933	0.51895	-1.32601	-1.38103
PSORS1C1	PSORS1C1: 	1.56268	0.431878	1.65139	1.87469	-0.0285609	0.579383
PSORS1C2	PSORS1C2: 	1.21216	5.75589	0.814859	1.2368	4.99555	5.32549
PSPC1	PSPC1: 	3.15149	1.94015	2.97898	3.26805	1.50206	1.59126
PSPN	PSPN: 	0.423578	-3.59284	0.107523	-0.00446019	-3.21553	-3.21142
PSTPIP2	PSTPIP2: 	5.55674	3.5857	5.28305	5.2329	3.18474	3.18186
PTAR1	PTAR1: 	2.6994	1.30198	2.84409	2.52984	0.690469	0.709188
PTCD1	PTCD1: 	1.56562	0.498039	1.71912	1.6865	0.652053	0.474144
PTCD3	PTCD3: 	2.82984	1.88695	2.72571	2.76932	1.71919	1.62987
PTDSS1	PTDSS1: 	4.26096	3.0834	4.20876	4.44601	2.83133	2.57387
PTGER3	PTGER3: 	-8.79622	1.82481	-6.88808	-6.65056	0.740326	0.397844
PTGES	PTGES: 	6.76838	2.63869	7.0293	7.09578	4.08897	3.23983
PTGFRN	PTGFRN: 	5.61865	4.54667	5.56374	5.68198	4.65122	4.38431
PTGR1	PTGR1: 	3.88473	4.95675	3.9745	4.14587	4.93694	5.14888
PTK2	PTK2: 	4.89994	3.54632	4.94401	4.74388	3.62152	3.54794
PTK2B	PTK2B: 	4.66203	3.11299	4.63966	4.75661	3.2012	3.3778
PTK7	PTK7: 	3.41901	4.34266	3.2377	3.13283	4.67448	4.65357
PTMS	PTMS: 	1.26703	4.36215	1.35772	1.74724	4.75294	4.12131
PTP4A1	PTP4A1: 	6.05197	4.96315	5.89483	5.81979	4.67657	4.81635
PTP4A2	PTP4A2: 	5.37413	4.33976	5.13658	5.33665	4.05916	4.08214
PTPDC1	PTPDC1: 	0.33318	-0.69492	0.589242	0.434443	-0.836134	-0.725691
PTPN13	PTPN13: 	6.14006	4.37278	6.07334	5.85105	4.85737	4.69819
PTPN3	PTPN3: 	1.85169	3.31271	2.18567	1.78842	3.5407	3.68594
PTPN4	PTPN4: 	1.76458	0.721496	1.60049	1.59273	0.503726	0.300977
PTPN5	PTPN5: 	-6.44005	1.01215	-3.94696	-4.87936	1.02855	1.10186
PTPN6	PTPN6: 	4.87199	2.57266	4.75887	4.96756	1.96758	1.51352
PTPRH	PTPRH: 	3.37522	-3.09555	3.15865	3.39808	-0.493759	-0.856835
PTPRK	PTPRK: 	5.57042	3.68339	5.77699	5.55814	3.37003	3.24103
PTPRM	PTPRM: 	3.06824	1.75974	3.42649	3.1391	1.17795	0.846226
PTPRU	PTPRU: 	3.84895	1.75015	3.98902	3.89046	2.42149	2.27339
PTPRZ1	PTPRZ1: 	-0.118544	2.93609	-0.241631	0.138848	2.93031	2.4886
PTRHD1	PTRHD1: 	0.616821	2.4544	1.39719	0.788634	3.07709	2.87231
PTS	PTS: 	4.87146	3.59671	4.54644	4.81478	3.65851	3.78568
PTTG1	PTTG1: 	2.22561	3.38318	1.94055	2.31238	3.62421	3.39735
PTTG1IP	PTTG1IP: 	8.37503	5.64371	8.34062	8.35431	5.17348	5.23577
PUDP	PUDP: 	4.16475	2.06681	4.19392	4.16953	2.3971	2.28451
PUS10	PUS10: 	3.1618	0.400042	2.95804	2.83213	0.657535	0.256836
PUS7	PUS7: 	-0.721642	1.03247	-0.445774	-0.530181	1.10613	1.06352
PXDC1	PXDC1: 	4.82535	3.44217	4.83261	4.94267	3.2557	3.42299
PXDN	PXDN: 	2.93795	1.22164	2.8343	3.21297	1.71688	1.30441
PXDNL	PXDNL: 	-3.99971	-7.03258	-3.52898	-3.68003	-6.63243	-7.60944
PXYLP1	PXYLP1: 	2.42789	0.68963	2.60254	2.05301	0.0143393	0.760669
PYCARD	PYCARD: 	1.3605	4.23109	1.58511	1.71976	5.0699	4.53274
PYCR1	PYCR1: 	-1.6379	1.91841	-1.35125	-1.55365	0.945521	1.63768
PYCR2	PYCR2: 	4.4022	3.21213	4.2823	4.63428	3.07492	2.82548
PYCR3	PYCR3: 	0.753583	-0.661315	0.920927	1.20736	-0.190193	-0.446496
PYGB	PYGB: 	6.39353	4.33761	6.78072	6.5011	4.5066	4.42019
PYGL	PYGL: 	5.52244	6.58621	5.60602	5.59565	6.77078	6.89135
PYGO1	PYGO1: 	-6.6091	-3.21361	-7.43793	-7.04841	-3.84094	-3.34847
PYGO2	PYGO2: 	4.60488	3.1171	4.32694	4.44223	3.15035	2.87634
PYHIN1	PYHIN1: 	0.257751	-5.82957	0.337	-0.236002	-4.10748	-4.82147
PYROXD2	PYROXD2: 	0.786893	-1.05602	0.954877	0.616978	-1.86023	-1.83724
QPRT	QPRT: 	-0.452909	3.60331	0.161872	0.23652	3.92031	3.69783
QRICH1	QRICH1: 	4.84988	3.93848	4.94191	4.77012	3.81433	3.75781
QRICH2	QRICH2: 	0.139245	-1.6764	0.523268	0.0698885	-1.47555	-1.98506
QRSL1	QRSL1: 	3.75427	2.24467	3.57494	3.72819	1.88269	1.9263
QSOX1	QSOX1: 	6.22481	4.69711	6.00354	6.2712	5.04195	5.30002
R3HCC1	R3HCC1: 	4.2632	2.55879	4.08578	4.43912	2.57192	2.63503
RAB10	RAB10: 	5.97974	7.23996	5.94245	5.91086	7.21339	7.46128
RAB12	RAB12: 	5.68159	3.99893	5.50746	5.61673	3.76286	3.78825
RAB14	RAB14: 	5.75926	4.52741	5.62334	5.58096	4.35514	4.39287
RAB25	RAB25: 	6.33364	7.48157	6.00879	6.36266	7.66533	7.51289
RAB26	RAB26: 	0.200241	-1.8484	0.539014	-0.0901994	-1.44824	-2.53217
RAB2B	RAB2B: 	3.66316	2.15671	3.48814	3.52616	1.59608	1.74136
RAB30	RAB30: 	1.13358	0.142818	1.06859	0.904141	-0.251363	-0.220164
RAB34	RAB34: 	1.53229	2.55191	1.31722	1.32318	2.97571	2.70004
RAB38	RAB38: 	3.57052	5.8595	3.46763	3.61046	6.07468	5.93896
RAB3D	RAB3D: 	0.236148	4.30649	0.324858	0.604198	4.65555	4.27371
RAB3IP	RAB3IP: 	1.70957	0.128834	1.71664	1.64886	0.054129	0.113466
RAB42	RAB42: 	-2.83286	-4.28077	-2.62516	-2.80268	-4.88061	-4.44259
RAB5C	RAB5C: 	6.47987	5.32666	6.33117	6.60913	5.37561	5.24516
RABGAP1L	RABGAP1L: 	-0.796897	0.27823	-0.895465	-0.936441	0.202452	-0.0721213
RABL2A	RABL2A: 	3.0662	-0.180934	3.13528	3.12063	-0.0593924	-0.0898822
RABL2B	RABL2B: 	3.50204	1.64505	3.62149	3.65586	1.73375	1.3123
RABL3	RABL3: 	2.36229	1.01011	2.30318	2.25793	0.948081	1.04232
RAC3	RAC3: 	-1.90941	1.33307	-1.90816	-1.47424	0.245779	0.240192
RAD1	RAD1: 	2.65009	1.42104	2.4819	2.81021	0.918695	0.852929
RAD18	RAD18: 	1.42633	-0.127786	1.67249	1.39889	-0.280829	-0.451528
RAD21	RAD21: 	6.30543	5.25097	6.26581	6.1641	4.91346	5.16755
RAD51	RAD51: 	-2.26591	0.154223	-2.20326	-1.76934	0.0856102	-0.413359
RAD51AP2	RAD51AP2: 	-1.52591	-6.22758	-1.23569	-1.49315	-4.41238	-5.3894
RAD51C	RAD51C: 	2.13052	0.589319	1.6863	1.87356	-0.185203	-0.000252048
RAD52	RAD52: 	1.00008	-0.225435	1.11544	0.84584	-0.495129	-0.485322
RAD54B	RAD54B: 	0.0850974	-1.96354	-0.172245	-0.346875	-1.66564	-2.47614
RAD54L2	RAD54L2: 	3.01766	1.38942	2.911	2.84834	1.30012	1.215
RAD9A	RAD9A: 	3.38091	2.01521	3.41194	3.39343	2.43214	2.39235
RAET1E	RAET1E: 	0.919585	5.24257	1.53314	1.42397	5.05638	5.1374
RAET1L	RAET1L: 	2.65664	4.50807	3.22555	2.6249	4.68795	4.24995
RALA	RALA: 	5.95709	4.46115	5.66893	5.76077	4.17114	4.24612
RALB	RALB: 	6.08723	4.4902	5.84488	6.04553	4.71427	4.46519
RALGAPA2	RALGAPA2: 	2.81009	1.60351	2.7325	2.62415	1.35953	1.41775
RALGDS	RALGDS: 	4.80799	3.98141	4.75194	4.82428	3.51542	3.37813
RALGPS1	RALGPS1: 	0.914681	-0.70632	1.15851	0.747521	-0.558929	-0.747129
RALGPS2	RALGPS2: 	4.15633	2.97581	4.10526	3.68769	2.93425	3.00111
RALY	RALY: 	4.52311	3.13881	4.52009	4.65691	2.96827	2.83501
RANBP1	RANBP1: 	4.8589	3.23332	4.44453	4.81755	3.45467	3.01879
RANBP3	RANBP3: 	4.37541	3.25523	4.47524	4.55932	3.52053	3.23005
RAP1A	RAP1A: 	4.03137	3.0572	3.78935	3.9021	2.81383	2.84854
RAP1B	RAP1B: 	3.98334	2.63826	3.80541	3.87484	2.4032	2.43845
RAP1GAP	RAP1GAP: 	3.25271	1.33702	2.8592	3.45618	1.59533	1.99489
RAP1GAP2	RAP1GAP2: 	4.73102	2.136	4.86471	4.74918	1.54233	2.05629
RAP1GDS1	RAP1GDS1: 	4.78831	3.29504	4.96178	4.64399	3.14578	3.1518
RAP2B	RAP2B: 	4.24081	2.41873	4.20987	4.30159	2.59417	2.68977
RAP2C-AS1	RAP2C-AS1: 	-0.870005	-2.58809	-0.54683	-0.67188	-3.8202	-4.11915
RAPGEF1	RAPGEF1: 	4.7597	2.64374	4.80514	4.88844	2.45862	2.41742
RAPGEF4	RAPGEF4: 	-4.97646	1.75874	-3.80529	-4.41576	0.527082	0.660039
RAPGEFL1	RAPGEFL1: 	0.822329	5.39256	1.37266	0.948399	5.45252	5.43556
RARA-AS1	RARA-AS1: 	1.03918	-1.50007	0.661966	1.36416	-1.98877	-1.60353
RARB	RARB: 	0.65121	-2.20345	1.28473	0.916448	-2.96557	-3.87547
RARS2	RARS2: 	3.66649	2.60225	3.52923	3.65381	2.52059	2.4372
RASA2	RASA2: 	2.95091	1.79252	3.22372	2.83914	1.72309	1.94966
RASA4	RASA4: 	1.49396	0.153657	1.94801	1.64585	0.300413	0.154259
RASA4B	RASA4B: 	-0.11654	-2.06935	0.318876	0.463927	-3.10063	-2.20122
RASA4CP	RASA4CP: 	-1.7425	1.60603	-1.26158	-1.8897	1.27409	0.935963
RASAL1	RASAL1: 	-2.79188	2.2134	-2.14909	-2.12015	2.78428	2.47035
RASAL2	RASAL2: 	3.29022	2.12484	3.37409	3.13587	2.16237	2.23494
RASD2	RASD2: 	-4.92044	0.0618211	-4.48624	-4.35975	1.02992	1.10572
RASEF	RASEF: 	3.51022	1.78717	3.73067	3.23284	1.84638	1.73638
RASGEF1A	RASGEF1A: 	-4.06708	-0.82797	-4.48087	-4.09134	-0.645717	-0.879508
RASGRF1	RASGRF1: 	-2.13774	-5.62443	-1.80531	-1.93023	-6.22428	-5.87937
RASGRP1	RASGRP1: 	-4.59594	0.327969	-3.85772	-4.03524	0.988361	0.0322067
RASGRP3	RASGRP3: 	-0.0635651	-2.86917	-0.126991	-0.429552	-3.81005	-4.52403
RASIP1	RASIP1: 	-3.11264	-0.730824	-2.94146	-2.64505	-0.174548	-0.629613
RASSF10	RASSF10: 	0.960656	1.96475	1.03491	0.693991	2.3984	2.01421
RASSF9	RASSF9: 	-3.19794	1.72339	-2.08335	-2.58279	1.39335	1.32419
RAVER1	RAVER1: 	2.63502	1.75189	3.18136	2.8971	2.03205	1.80664
RAVER2	RAVER2: 	-1.77909	0.322374	-1.98137	-2.24393	0.197216	0.517652
RB1	RB1: 	4.6357	3.41831	4.59791	4.41702	3.05847	3.10067
