ProbeID	GSM4634681	GSM4634685	GSM4634683	GSM4634682	GSM4634686	GSM4634684
NUDT11	0.0	0.0	0.0	0.0	0.0	0.0
NUDT13	1.0	0.0	1.0	1.0	0.0	0.0
NUDT14	1.0	4.0	1.0	1.0	4.0	4.0
NUDT17	1.0	0.0	2.0	1.0	0.0	0.0
NUDT18	8.0	3.0	8.0	10.0	3.0	3.0
NUDT2	18.0	6.0	14.0	18.0	6.0	5.0
NUDT5	27.0	11.0	22.0	27.0	10.0	10.0
NUDT6	2.0	0.0	1.0	1.0	0.0	0.0
NUDT8	0.0	2.0	0.0	0.0	4.0	2.0
NUF2	0.0	0.0	0.0	0.0	1.0	0.0
NUFIP2	24.0	12.0	24.0	20.0	9.0	12.0
NUMBL	3.0	1.0	4.0	3.0	1.0	1.0
NUP107	6.0	2.0	5.0	5.0	2.0	1.0
NUP133	15.0	7.0	15.0	14.0	6.0	6.0
NUP155	5.0	2.0	5.0	5.0	1.0	2.0
NUP42	13.0	5.0	12.0	13.0	4.0	4.0
NUP43	9.0	4.0	8.0	8.0	3.0	3.0
NUP54	20.0	8.0	16.0	19.0	7.0	7.0
NUP58	20.0	10.0	18.0	18.0	7.0	8.0
NUP62	21.0	8.0	22.0	21.0	9.0	7.0
NUPR1	0.0	12.0	0.0	0.0	6.0	10.0
NUSAP1	1.0	3.0	1.0	1.0	5.0	3.0
NUTM1	0.0	0.0	0.0	0.0	0.0	0.0
NUTM2A	2.0	1.0	3.0	2.0	0.0	0.0
NUTM2B	1.0	0.0	1.0	1.0	0.0	0.0
NVL	9.0	5.0	9.0	9.0	4.0	3.0
NWD1	0.0	0.0	0.0	0.0	0.0	0.0
NXF1	45.0	12.0	51.0	46.0	14.0	9.0
NXPH3	0.0	0.0	0.0	0.0	0.0	0.0
NXT2	5.0	2.0	4.0	4.0	2.0	2.0
OARD1	7.0	2.0	6.0	6.0	2.0	2.0
OAT	52.0	20.0	41.0	55.0	17.0	15.0
OAZ1	422.0	217.0	406.0	463.0	199.0	205.0
OAZ3	2.0	0.0	2.0	1.0	0.0	0.0
OBI1	7.0	3.0	7.0	5.0	2.0	2.0
OBSCN	0.0	0.0	0.0	0.0	0.0	0.0
OBSL1	0.0	2.0	0.0	0.0	2.0	2.0
OCIAD1	108.0	40.0	88.0	97.0	30.0	32.0
OCIAD1-AS1	1.0	0.0	3.0	1.0	0.0	0.0
OCIAD2	63.0	21.0	49.0	70.0	25.0	24.0
OCLN	22.0	10.0	20.0	19.0	7.0	9.0
OCLNP1	30.0	13.0	28.0	25.0	9.0	12.0
ODR4	11.0	6.0	12.0	9.0	4.0	4.0
OFD1	12.0	5.0	13.0	10.0	5.0	5.0
OGFOD1	14.0	6.0	12.0	12.0	5.0	4.0
OGFOD2	6.0	2.0	7.0	7.0	3.0	2.0
OGFR	33.0	7.0	38.0	42.0	10.0	11.0
OIP5	0.0	1.0	0.0	0.0	1.0	0.0
OLFM2	0.0	3.0	0.0	0.0	3.0	2.0
OLFML2A	2.0	5.0	3.0	2.0	7.0	6.0
OLMALINC	3.0	0.0	2.0	2.0	1.0	0.0
OMA1	14.0	6.0	11.0	12.0	4.0	4.0
OPHN1	3.0	0.0	3.0	3.0	0.0	0.0
OPN3	30.0	3.0	35.0	28.0	5.0	3.0
OR10H1	1.0	0.0	2.0	2.0	0.0	0.0
OR2A4	2.0	0.0	2.0	2.0	0.0	0.0
OR2A7	1.0	0.0	0.0	0.0	0.0	0.0
OR2A9P	1.0	0.0	1.0	1.0	0.0	0.0
ORAI1	1.0	4.0	1.0	1.0	4.0	4.0
ORC2	4.0	2.0	5.0	4.0	2.0	2.0
ORC3	19.0	6.0	17.0	18.0	4.0	4.0
ORC4	7.0	3.0	6.0	7.0	2.0	2.0
ORMDL3	27.0	8.0	23.0	27.0	8.0	7.0
OS9	142.0	42.0	115.0	144.0	41.0	35.0
OSBPL3	39.0	6.0	40.0	34.0	7.0	7.0
OSBPL5	0.0	2.0	0.0	0.0	2.0	1.0
OSBPL6	0.0	1.0	0.0	0.0	0.0	0.0
OSCP1	7.0	2.0	7.0	8.0	1.0	2.0
OSGEP	8.0	3.0	7.0	8.0	2.0	2.0
OSGEPL1	2.0	1.0	2.0	2.0	0.0	0.0
OSGIN2	13.0	4.0	10.0	11.0	2.0	2.0
OSR2	10.0	0.0	11.0	11.0	1.0	0.0
OTUB2	5.0	25.0	4.0	6.0	13.0	19.0
OTUD3	3.0	1.0	5.0	3.0	1.0	0.0
OTUD4	16.0	6.0	16.0	15.0	5.0	5.0
OTUD6B	6.0	2.0	5.0	5.0	2.0	1.0
OTUD7B	7.0	2.0	7.0	6.0	2.0	2.0
OVCH2	0.0	1.0	0.0	0.0	1.0	1.0
OVGP1	2.0	0.0	2.0	2.0	0.0	0.0
OVOL1	32.0	72.0	34.0	35.0	69.0	100.0
OVOL2	1.0	3.0	1.0	1.0	2.0	3.0
OXA1L	26.0	12.0	28.0	28.0	10.0	11.0
OXCT1	1.0	9.0	1.0	1.0	8.0	6.0
OXLD1	8.0	3.0	8.0	11.0	5.0	3.0
OXR1	31.0	12.0	32.0	27.0	12.0	13.0
OXTR	0.0	0.0	0.0	0.0	0.0	0.0
P2RX5-TAX1BP3	0.0	0.0	0.0	0.0	0.0	0.0
P2RY1	0.0	2.0	0.0	0.0	2.0	1.0
P2RY11	1.0	0.0	4.0	2.0	0.0	0.0
P3H1	5.0	2.0	6.0	6.0	2.0	1.0
P4HA1	18.0	4.0	14.0	17.0	5.0	5.0
P4HTM	45.0	3.0	37.0	49.0	2.0	2.0
PABPC1	113.0	399.0	131.0	104.0	483.0	570.0
PABPC3	0.0	2.0	0.0	0.0	1.0	1.0
PABPC4L	0.0	0.0	0.0	0.0	0.0	0.0
PABPN1	36.0	14.0	36.0	40.0	15.0	11.0
PACRGL	2.0	0.0	2.0	2.0	0.0	0.0
PACSIN2	33.0	12.0	35.0	37.0	7.0	7.0
PADI1	2.0	12.0	3.0	3.0	16.0	23.0
PAFAH1B2	19.0	7.0	18.0	18.0	6.0	6.0
PAG1	0.0	2.0	0.0	0.0	0.0	0.0
PAGR1	8.0	2.0	8.0	8.0	2.0	2.0
PAICS	2.0	5.0	2.0	2.0	5.0	5.0
PAK2	30.0	15.0	31.0	27.0	13.0	13.0
PALB2	8.0	4.0	8.0	8.0	3.0	4.0
PALD1	0.0	0.0	0.0	0.0	1.0	1.0
PALM2AKAP2	0.0	6.0	0.0	0.0	2.0	4.0
PALMD	0.0	9.0	0.0	0.0	12.0	9.0
PAM	35.0	18.0	35.0	36.0	15.0	16.0
PAN2	6.0	2.0	7.0	6.0	1.0	1.0
PAN3	8.0	4.0	9.0	8.0	3.0	4.0
PANK1	0.0	3.0	0.0	0.0	3.0	2.0
PANK2	5.0	2.0	6.0	5.0	2.0	2.0
PANX1	22.0	6.0	22.0	22.0	6.0	5.0
PAPOLG	4.0	1.0	4.0	3.0	1.0	1.0
PAPPA	5.0	0.0	6.0	4.0	0.0	0.0
PAPPA-AS1	2.0	0.0	2.0	1.0	0.0	0.0
PAQR5	0.0	2.0	0.0	0.0	2.0	2.0
PAQR6	3.0	1.0	4.0	4.0	1.0	1.0
PAQR7	19.0	53.0	21.0	22.0	44.0	46.0
PARD6G	2.0	9.0	1.0	2.0	10.0	9.0
PARGP1-AGAP4	1.0	0.0	2.0	1.0	0.0	0.0
PARM1	1.0	0.0	1.0	1.0	0.0	0.0
PARN	13.0	7.0	13.0	13.0	6.0	5.0
PARP10	9.0	2.0	9.0	10.0	2.0	2.0
PARP12	19.0	5.0	16.0	18.0	6.0	4.0
PARP14	25.0	3.0	22.0	20.0	3.0	2.0
PARP2	8.0	4.0	8.0	7.0	3.0	3.0
PARP8	3.0	0.0	2.0	3.0	0.0	0.0
PARP9	21.0	2.0	16.0	18.0	2.0	1.0
PARS2	2.0	1.0	3.0	3.0	1.0	1.0
PART1	0.0	0.0	0.0	0.0	0.0	0.0
PASK	2.0	0.0	2.0	2.0	1.0	0.0
PAXBP1	11.0	4.0	14.0	11.0	4.0	3.0
PAXBP1-AS1	0.0	0.0	0.0	0.0	0.0	0.0
PAXIP1-AS1	1.0	0.0	1.0	2.0	0.0	0.0
PBK	0.0	1.0	0.0	0.0	1.0	0.0
PBLD	4.0	0.0	4.0	4.0	0.0	0.0
PBX1	11.0	4.0	14.0	10.0	3.0	3.0
PBX2	8.0	15.0	6.0	6.0	15.0	15.0
PBXIP1	71.0	14.0	65.0	69.0	12.0	10.0
PC	1.0	4.0	1.0	1.0	4.0	3.0
PCBD2	4.0	1.0	3.0	4.0	1.0	1.0
PCBP1-AS1	5.0	0.0	6.0	5.0	0.0	0.0
PCBP4	3.0	11.0	3.0	3.0	7.0	8.0
PCDH12	0.0	0.0	0.0	0.0	0.0	0.0
PCDH7	0.0	2.0	0.0	0.0	3.0	1.0
PCDHB13	0.0	0.0	0.0	0.0	0.0	0.0
PCDHB8	0.0	0.0	0.0	0.0	0.0	0.0
PCDHGA10	2.0	0.0	2.0	2.0	1.0	1.0
PCDHGA11	1.0	0.0	1.0	1.0	0.0	0.0
PCDHGB4	1.0	0.0	1.0	1.0	0.0	0.0
PCDHGB5	3.0	1.0	5.0	5.0	1.0	0.0
PCDHGB7	3.0	1.0	2.0	3.0	1.0	0.0
PCGF2	5.0	2.0	6.0	5.0	2.0	2.0
PCGF5	5.0	1.0	5.0	4.0	0.0	0.0
PCK2	0.0	16.0	0.0	1.0	9.0	18.0
PCM1	19.0	8.0	19.0	16.0	6.0	6.0
PCMTD1	43.0	13.0	44.0	34.0	11.0	11.0
PCNA	369.0	22.0	284.0	341.0	21.0	16.0
PCNX3	16.0	7.0	19.0	18.0	8.0	7.0
PCSK5	9.0	2.0	13.0	9.0	2.0	2.0
PCSK6	0.0	11.0	1.0	0.0	11.0	12.0
PCSK9	0.0	3.0	0.0	0.0	8.0	3.0
PDCD2	12.0	5.0	11.0	13.0	6.0	5.0
PDCD4-AS1	4.0	0.0	4.0	4.0	0.0	0.0
PDCL	10.0	5.0	8.0	10.0	3.0	3.0
PDE12	6.0	3.0	6.0	6.0	2.0	3.0
PDE4C	0.0	0.0	0.0	0.0	0.0	0.0
PDE6D	13.0	4.0	11.0	13.0	3.0	4.0
PDE8A	15.0	3.0	14.0	14.0	4.0	4.0
PDE9A	0.0	0.0	0.0	0.0	0.0	0.0
PDF	2.0	1.0	3.0	3.0	1.0	1.0
PDGFB	3.0	0.0	4.0	3.0	0.0	0.0
PDHX	16.0	8.0	14.0	15.0	6.0	7.0
PDIA3	155.0	50.0	112.0	144.0	68.0	46.0
PDIA6	93.0	35.0	71.0	94.0	42.0	30.0
PDK1	0.0	0.0	0.0	0.0	0.0	0.0
PDK2	10.0	2.0	10.0	11.0	2.0	1.0
PDK3	0.0	1.0	0.0	0.0	0.0	0.0
PDLIM2	0.0	4.0	0.0	1.0	6.0	6.0
PDLIM5	61.0	17.0	62.0	51.0	15.0	18.0
PDP1	25.0	5.0	22.0	23.0	3.0	4.0
PDPK1	29.0	9.0	31.0	29.0	9.0	9.0
PDPR	6.0	2.0	6.0	5.0	1.0	1.0
PDRG1	18.0	9.0	16.0	21.0	8.0	7.0
PDS5B	9.0	2.0	9.0	8.0	1.0	1.0
PDXDC1	36.0	15.0	34.0	35.0	15.0	15.0
PDZD2	0.0	10.0	0.0	0.0	5.0	7.0
PDZD7	0.0	0.0	0.0	0.0	0.0	0.0
PEAR1	0.0	0.0	0.0	0.0	0.0	0.0
PEG13	0.0	0.0	0.0	0.0	0.0	0.0
PER2	6.0	2.0	7.0	5.0	1.0	2.0
PERM1	0.0	0.0	0.0	0.0	0.0	0.0
PEX1	13.0	6.0	13.0	10.0	5.0	5.0
PEX10	7.0	2.0	7.0	7.0	3.0	3.0
PEX11A	4.0	2.0	3.0	5.0	2.0	2.0
PEX13	24.0	8.0	21.0	20.0	8.0	9.0
PEX3	5.0	9.0	4.0	4.0	10.0	8.0
PEX6	19.0	9.0	19.0	20.0	10.0	8.0
PFDN1	49.0	23.0	40.0	46.0	20.0	21.0
PFDN2	59.0	25.0	52.0	66.0	25.0	25.0
PFDN4	21.0	5.0	19.0	22.0	5.0	5.0
PFKFB1	0.0	0.0	0.0	0.0	0.0	0.0
PFN4	0.0	0.0	0.0	0.0	0.0	0.0
PGAP2	4.0	9.0	4.0	4.0	10.0	8.0
PGAP3	13.0	5.0	12.0	13.0	4.0	4.0
PGAP4	0.0	4.0	0.0	0.0	4.0	4.0
PGAP6	13.0	3.0	12.0	16.0	5.0	5.0
PGBD2	3.0	1.0	3.0	3.0	1.0	0.0
PGBD4	1.0	0.0	1.0	1.0	0.0	0.0
PGBD5	0.0	3.0	0.0	0.0	1.0	1.0
PGD	19.0	80.0	18.0	19.0	90.0	94.0
PGF	64.0	2.0	53.0	71.0	3.0	3.0
PGLYRP2	0.0	2.0	0.0	0.0	1.0	1.0
PGLYRP3	3.0	49.0	4.0	2.0	45.0	52.0
PGLYRP4	3.0	28.0	5.0	4.0	41.0	34.0
PGM1	0.0	6.0	1.0	0.0	6.0	6.0
PGP	5.0	2.0	5.0	6.0	3.0	2.0
PGRMC1	77.0	25.0	70.0	71.0	21.0	22.0
PGS1	13.0	4.0	14.0	14.0	3.0	2.0
PHAX	25.0	12.0	23.0	24.0	9.0	10.0
PHC2	16.0	7.0	15.0	17.0	6.0	5.0
PHETA2	0.0	2.0	1.0	0.0	2.0	2.0
PHF11	16.0	4.0	12.0	15.0	4.0	4.0
PHF12	4.0	2.0	5.0	4.0	1.0	1.0
PHF3	5.0	2.0	5.0	4.0	1.0	1.0
PHF8	11.0	3.0	13.0	10.0	3.0	3.0
PHGDH	1.0	44.0	2.0	1.0	36.0	38.0
PHKA1	15.0	2.0	14.0	13.0	2.0	2.0
PHKB	19.0	8.0	18.0	19.0	7.0	8.0
PHKG2	7.0	2.0	7.0	8.0	3.0	2.0
PHLPP1	8.0	3.0	10.0	7.0	3.0	3.0
PHPT1	47.0	21.0	37.0	56.0	22.0	23.0
PI3	420.0	6952.0	201.0	293.0	12714.0	10860.0
PIAS3	9.0	21.0	13.0	9.0	24.0	22.0
PIBF1	11.0	3.0	10.0	9.0	2.0	3.0
PICART1	0.0	0.0	0.0	0.0	0.0	0.0
PIDD1	11.0	1.0	17.0	13.0	2.0	1.0
PIEZO1	47.0	16.0	73.0	62.0	24.0	20.0
PIGA	10.0	4.0	8.0	8.0	5.0	4.0
PIGK	15.0	4.0	13.0	14.0	2.0	2.0
PIGL	3.0	2.0	4.0	3.0	1.0	1.0
PIGP	19.0	5.0	15.0	19.0	4.0	4.0
PIGQ	30.0	4.0	33.0	39.0	7.0	6.0
PIGS	51.0	14.0	45.0	54.0	16.0	15.0
PIGT	66.0	19.0	59.0	68.0	19.0	16.0
PIGV	12.0	3.0	13.0	13.0	2.0	2.0
PIH1D1	46.0	12.0	48.0	50.0	13.0	11.0
PIH1D2	2.0	0.0	1.0	2.0	0.0	0.0
PIK3C2A	24.0	13.0	22.0	20.0	8.0	11.0
PIK3C2B	4.0	19.0	5.0	5.0	13.0	16.0
PIK3C3	7.0	3.0	6.0	7.0	2.0	3.0
PIK3R4	11.0	5.0	11.0	10.0	5.0	5.0
PIKFYVE	9.0	4.0	9.0	8.0	3.0	3.0
PILRA	4.0	1.0	7.0	4.0	1.0	0.0
PIM1	26.0	63.0	28.0	28.0	61.0	93.0
PIM3	41.0	12.0	39.0	52.0	16.0	19.0
PINK1	104.0	48.0	117.0	121.0	48.0	53.0
PINK1-AS	13.0	1.0	16.0	14.0	1.0	1.0
PIP4K2C	46.0	12.0	41.0	47.0	14.0	12.0
PIP4P1	26.0	10.0	25.0	28.0	10.0	10.0
PIP5K1C	11.0	2.0	13.0	11.0	3.0	3.0
PIR	1.0	7.0	2.0	3.0	6.0	8.0
PITPNC1	8.0	3.0	8.0	7.0	3.0	3.0
PITPNM2	6.0	1.0	8.0	7.0	1.0	1.0
PITPNM3	0.0	7.0	0.0	1.0	8.0	8.0
PJA1	18.0	8.0	16.0	20.0	7.0	8.0
PKD1L2	0.0	0.0	0.0	0.0	0.0	0.0
PKN2	52.0	12.0	51.0	42.0	13.0	13.0
PKNOX1	9.0	2.0	7.0	8.0	2.0	1.0
PKP1	112.0	363.0	119.0	111.0	399.0	418.0
PKP3	48.0	147.0	51.0	59.0	175.0	179.0
PLA2G10	3.0	0.0	4.0	5.0	0.0	0.0
PLA2G15	13.0	4.0	12.0	14.0	3.0	3.0
PLA2G2F	0.0	9.0	0.0	1.0	12.0	14.0
PLA2G3	0.0	8.0	0.0	0.0	12.0	8.0
PLA2G4A	0.0	10.0	0.0	1.0	14.0	10.0
PLA2G4B	2.0	53.0	3.0	3.0	59.0	73.0
PLA2G4D	0.0	71.0	0.0	0.0	68.0	92.0
PLA2G4E	0.0	60.0	0.0	0.0	67.0	68.0
PLA2G4E-AS1	0.0	1.0	0.0	0.0	2.0	1.0
PLA2G4F	1.0	21.0	1.0	1.0	25.0	20.0
PLA2R1	0.0	2.0	0.0	0.0	3.0	2.0
PLAAT3	3.0	1.0	4.0	3.0	1.0	1.0
PLAG1	3.0	1.0	4.0	3.0	1.0	1.0
PLAGL1	0.0	2.0	0.0	0.0	2.0	1.0
PLAUR	36.0	2.0	24.0	36.0	4.0	5.0
PLBD1	13.0	47.0	14.0	6.0	52.0	58.0
PLBD1-AS1	0.0	2.0	0.0	0.0	1.0	1.0
PLBD2	12.0	5.0	12.0	13.0	7.0	5.0
PLCD1	11.0	40.0	15.0	11.0	50.0	48.0
PLCG1	2.0	11.0	4.0	2.0	10.0	7.0
PLCXD1	2.0	26.0	2.0	2.0	20.0	27.0
PLD2	8.0	31.0	9.0	8.0	42.0	35.0
PLD6	2.0	0.0	2.0	2.0	0.0	0.0
PLEKHA2	3.0	13.0	3.0	3.0	10.0	13.0
PLEKHA3	2.0	0.0	2.0	2.0	0.0	0.0
PLEKHA4	0.0	1.0	0.0	0.0	1.0	1.0
PLEKHA7	19.0	3.0	24.0	17.0	5.0	4.0
PLEKHB2	61.0	24.0	67.0	62.0	21.0	23.0
PLEKHG3	12.0	4.0	13.0	12.0	4.0	4.0
PLEKHG5	1.0	7.0	2.0	2.0	15.0	11.0
PLEKHJ1	17.0	5.0	18.0	20.0	8.0	7.0
PLG	0.0	0.0	0.0	0.0	0.0	0.0
PLGLB1	0.0	0.0	0.0	0.0	0.0	0.0
PLGLB2	0.0	0.0	0.0	0.0	0.0	0.0
PLIN1	0.0	0.0	0.0	0.0	0.0	0.0
PLIN4	1.0	0.0	1.0	1.0	0.0	0.0
PLK2	131.0	69.0	154.0	124.0	57.0	62.0
PLK4	0.0	1.0	0.0	0.0	1.0	0.0
PLK5	0.0	0.0	0.0	0.0	0.0	0.0
PLLP	1.0	0.0	0.0	1.0	0.0	0.0
PLOD2	36.0	4.0	39.0	34.0	5.0	4.0
PLP2	14.0	44.0	17.0	20.0	63.0	39.0
PLPBP	18.0	3.0	16.0	17.0	3.0	3.0
PLPP2	6.0	1.0	6.0	8.0	1.0	1.0
PLPPR2	6.0	14.0	7.0	8.0	17.0	18.0
PLS1	25.0	2.0	20.0	21.0	1.0	1.0
PLS3-AS1	0.0	0.0	0.0	0.0	0.0	0.0
PLSCR1	85.0	7.0	73.0	69.0	12.0	10.0
PLSCR3	6.0	16.0	8.0	9.0	22.0	17.0
PLXDC2	0.0	13.0	0.0	0.0	9.0	9.0
PLXNB1	44.0	16.0	54.0	48.0	21.0	15.0
PLXNB2	176.0	40.0	225.0	206.0	66.0	61.0
PM20D2	1.0	0.0	1.0	0.0	0.0	0.0
PMAIP1	95.0	11.0	99.0	88.0	16.0	18.0
PMEPA1	21.0	3.0	22.0	18.0	5.0	4.0
PML	13.0	3.0	13.0	12.0	5.0	4.0
PMS2CL	6.0	2.0	7.0	5.0	2.0	2.0
PMS2P3	1.0	0.0	1.0	1.0	0.0	0.0
PMS2P7	2.0	0.0	2.0	2.0	0.0	0.0
PNISR	15.0	5.0	18.0	15.0	5.0	4.0
PNKD	6.0	2.0	5.0	6.0	2.0	1.0
PNLDC1	0.0	0.0	0.0	0.0	0.0	0.0
PNLIPRP3	2.0	67.0	3.0	4.0	68.0	87.0
PNMA1	16.0	8.0	15.0	18.0	6.0	7.0
PNN	37.0	16.0	38.0	37.0	17.0	13.0
PNO1	10.0	4.0	8.0	10.0	4.0	3.0
PNPLA1	0.0	19.0	0.0	0.0	13.0	18.0
PNPLA2	59.0	11.0	84.0	70.0	15.0	15.0
PNPLA4	4.0	1.0	3.0	4.0	1.0	1.0
PNPO	8.0	4.0	8.0	8.0	4.0	3.0
PNRC1	40.0	12.0	44.0	38.0	15.0	13.0
POC1B	13.0	4.0	12.0	12.0	4.0	4.0
POC1B-AS1	1.0	0.0	0.0	0.0	0.0	0.0
POC5	8.0	1.0	6.0	7.0	1.0	1.0
PODXL	1.0	0.0	1.0	1.0	0.0	0.0
POF1B	48.0	190.0	48.0	42.0	121.0	133.0
POFUT2	15.0	1.0	15.0	16.0	1.0	1.0
POGLUT3	0.0	2.0	0.0	0.0	2.0	1.0
POGZ	10.0	4.0	11.0	9.0	3.0	3.0
POLA2	3.0	1.0	3.0	4.0	2.0	1.0
POLB	53.0	13.0	49.0	44.0	14.0	15.0
POLD3	8.0	2.0	7.0	7.0	2.0	2.0
POLD4	40.0	14.0	37.0	48.0	17.0	19.0
POLDIP3	28.0	12.0	29.0	28.0	12.0	12.0
POLE3	37.0	10.0	31.0	38.0	10.0	8.0
POLG2	2.0	1.0	2.0	2.0	0.0	0.0
POLH	11.0	3.0	10.0	10.0	2.0	3.0
POLN	0.0	0.0	0.0	0.0	0.0	0.0
POLQ	0.0	0.0	0.0	0.0	0.0	0.0
POLR2B	38.0	21.0	40.0	40.0	18.0	17.0
POLR2C	64.0	22.0	52.0	68.0	20.0	19.0
POLR2D	10.0	3.0	8.0	10.0	2.0	2.0
POLR2E	59.0	18.0	58.0	68.0	20.0	17.0
POLR2F	8.0	3.0	7.0	10.0	3.0	3.0
POLR2H	22.0	6.0	18.0	24.0	8.0	6.0
POLR2K	120.0	27.0	82.0	110.0	20.0	24.0
POLR2M	8.0	0.0	6.0	7.0	1.0	1.0
POLR3C	8.0	3.0	7.0	8.0	3.0	2.0
POLR3D	7.0	3.0	6.0	7.0	2.0	2.0
POLR3F	12.0	4.0	10.0	11.0	3.0	3.0
POMGNT1	25.0	6.0	22.0	29.0	4.0	4.0
POMGNT2	9.0	3.0	8.0	9.0	2.0	2.0
POMT2	5.0	2.0	6.0	5.0	2.0	2.0
POP4	23.0	7.0	19.0	23.0	7.0	7.0
POP5	16.0	6.0	12.0	18.0	5.0	5.0
POU2F3	1.0	5.0	1.0	1.0	6.0	7.0
PP7080	7.0	3.0	8.0	7.0	2.0	2.0
PPA2	41.0	18.0	40.0	39.0	18.0	17.0
PPARGC1B	0.0	0.0	0.0	0.0	0.0	0.0
PPCDC	10.0	2.0	10.0	11.0	2.0	2.0
PPFIA3	0.0	4.0	0.0	0.0	7.0	5.0
PPFIBP1	19.0	8.0	21.0	16.0	8.0	8.0
PPFIBP2	0.0	4.0	0.0	0.0	4.0	5.0
PPHLN1	12.0	4.0	12.0	11.0	3.0	4.0
PPIC	52.0	21.0	46.0	54.0	27.0	22.0
PPIF	29.0	149.0	28.0	38.0	157.0	205.0
PPIH	20.0	6.0	14.0	21.0	5.0	4.0
PPIL4	20.0	7.0	18.0	16.0	6.0	6.0
PPIL6	1.0	0.0	0.0	0.0	0.0	0.0
PPIP5K1	10.0	5.0	11.0	10.0	5.0	5.0
PPL	118.0	306.0	153.0	118.0	334.0	405.0
PPM1D	21.0	4.0	20.0	18.0	3.0	4.0
PPM1G	93.0	25.0	87.0	98.0	25.0	20.0
PPM1K	3.0	0.0	2.0	2.0	0.0	0.0
PPP1R12A	21.0	10.0	21.0	18.0	9.0	10.0
PPP1R16B	0.0	0.0	0.0	0.0	0.0	0.0
PPP1R18	28.0	10.0	29.0	25.0	10.0	10.0
PPP1R1C	0.0	0.0	0.0	0.0	0.0	0.0
PPP1R26-AS1	0.0	0.0	0.0	0.0	0.0	0.0
PPP1R3F	2.0	0.0	2.0	3.0	0.0	0.0
PPP1R9B	27.0	9.0	25.0	28.0	8.0	6.0
PPP2R2C	0.0	7.0	0.0	0.0	7.0	7.0
PPP2R2D	14.0	4.0	14.0	13.0	5.0	5.0
PPP2R3A	11.0	3.0	12.0	9.0	3.0	2.0
PPP2R3C	19.0	5.0	15.0	18.0	3.0	4.0
PPP3CA	19.0	8.0	20.0	18.0	6.0	6.0
PPP3CB-AS1	2.0	0.0	2.0	2.0	0.0	0.0
PPP3R1	27.0	15.0	27.0	25.0	11.0	10.0
PPP4C	109.0	41.0	102.0	119.0	47.0	44.0
PPP4R4	0.0	0.0	0.0	0.0	0.0	0.0
PPP6R1	50.0	21.0	56.0	57.0	27.0	26.0
PPT1	52.0	12.0	53.0	58.0	9.0	9.0
PPT2	1.0	9.0	3.0	2.0	9.0	8.0
PPTC7	15.0	5.0	14.0	14.0	4.0	4.0
PRAG1	22.0	5.0	32.0	24.0	8.0	7.0
PRC1	0.0	4.0	0.0	0.0	5.0	2.0
PRDM2	13.0	6.0	11.0	11.0	4.0	5.0
PRDM5	0.0	0.0	0.0	0.0	0.0	0.0
PRDX1	62.0	258.0	61.0	86.0	252.0	235.0
PRDX4	38.0	17.0	34.0	47.0	13.0	12.0
PRICKLE2	0.0	1.0	0.0	0.0	1.0	1.0
PRICKLE3	2.0	4.0	2.0	2.0	6.0	6.0
PRICKLE4	5.0	2.0	6.0	6.0	2.0	2.0
PRKAB2	14.0	6.0	14.0	13.0	4.0	4.0
PRKAR1B	10.0	3.0	11.0	12.0	2.0	1.0
PRKAR2A-AS1	0.0	0.0	0.0	0.0	0.0	0.0
PRKCSH	74.0	21.0	61.0	71.0	23.0	20.0
PRKCZ-AS1	0.0	0.0	1.0	0.0	0.0	0.0
PRKD2	22.0	6.0	26.0	22.0	9.0	8.0
PRKG1-AS1	0.0	0.0	0.0	0.0	0.0	0.0
PRKRIP1	15.0	7.0	15.0	15.0	7.0	6.0
PRKXP1	1.0	0.0	1.0	1.0	0.0	0.0
PRKY	3.0	1.0	5.0	3.0	1.0	0.0
PROB1	0.0	0.0	0.0	0.0	0.0	0.0
PROSER2-AS1	0.0	0.0	0.0	1.0	0.0	0.0
PROX2	0.0	0.0	0.0	0.0	0.0	0.0
PRPF18	36.0	12.0	34.0	35.0	11.0	12.0
PRPF31	43.0	12.0	45.0	52.0	14.0	11.0
PRPF38B	17.0	7.0	16.0	15.0	7.0	5.0
PRPF40A	32.0	14.0	32.0	29.0	12.0	12.0
PRR11	0.0	1.0	0.0	0.0	1.0	1.0
PRR15	20.0	0.0	18.0	25.0	0.0	0.0
PRR15L	14.0	0.0	12.0	16.0	0.0	0.0
PRR5L	2.0	0.0	2.0	1.0	0.0	0.0
PRR9	0.0	75.0	0.0	0.0	65.0	149.0
PRRG1	9.0	1.0	9.0	10.0	1.0	1.0
PRRT2	2.0	0.0	2.0	2.0	0.0	0.0
PRRT3	0.0	2.0	0.0	0.0	2.0	2.0
PRRX2	0.0	0.0	0.0	0.0	0.0	0.0
PRSS12	8.0	2.0	7.0	8.0	2.0	2.0
PRSS3	12.0	84.0	10.0	13.0	89.0	115.0
PRSS36	1.0	0.0	1.0	1.0	0.0	0.0
PRSS53	0.0	0.0	1.0	1.0	0.0	0.0
PSAP	646.0	243.0	570.0	682.0	177.0	157.0
PSAPL1	0.0	10.0	0.0	0.0	4.0	6.0
PSAT1	2.0	29.0	2.0	3.0	11.0	23.0
PSD3	14.0	2.0	16.0	13.0	1.0	1.0
PSG2	0.0	7.0	1.0	0.0	9.0	10.0
PSG3	0.0	0.0	0.0	0.0	0.0	0.0
