AffyID	name	thr	mean	mean-thr	perc	min	max	sd	thrNum	hi	int	lo
TGFBRAP1	TGFBRAP1	2.96	2.96	-0.00	0.00	1.72	3.90	0.94	3	3	1	2
UPK1B	UPK1B	4.27	4.27	-0.00	0.00	3.28	5.49	0.89	3	3	0	3
SCN4B	SCN4B	-0.08	-0.08	0.00	0.00	-1.71	1.56	1.42	3	3	0	3
NKILA	NKILA	-1.08	-1.08	-0.00	0.00	-3.02	0.81	1.80	3	3	0	3
ANGPT2	ANGPT2	-5.01	-5.01	0.00	0.00	-7.74	0.00	1.78	3	3	0	3
MDC1-AS1	MDC1-AS1	-14.47	-14.47	-0.00	0.00	-26.58	0.00	12.12	3	3	0	3
EXOC3L4	EXOC3L4	-4.77	-4.77	0.00	0.00	-6.73	0.00	1.48	3	3	0	3
STAG3	STAG3	-3.57	-3.57	-0.00	0.00	-6.26	0.00	1.91	3	3	0	3
CNFN	CNFN	8.55	8.55	0.00	0.00	5.27	11.65	2.64	3	3	0	3
NR1D1	NR1D1	3.02	3.02	0.00	0.00	1.88	3.84	0.78	3	3	1	2
CASTOR3	CASTOR3	1.72	1.72	0.00	0.00	0.27	3.18	1.35	3	3	0	3
CAMK1D	CAMK1D	0.20	0.20	0.00	0.00	-2.00	2.38	2.04	3	3	0	3
TRAPPC9	TRAPPC9	1.01	1.01	0.00	0.00	0.08	1.75	0.64	3	3	1	2
TSPAN14	TSPAN14	3.80	3.80	0.00	0.00	2.46	5.07	1.20	3	3	0	3
PDE4C	PDE4C	-2.82	-2.82	0.00	0.00	-5.17	0.00	2.20	3	3	0	3
TMEM59	TMEM59	5.70	5.70	-0.00	0.00	4.93	6.48	0.68	3	2	1	3
TACSTD2	TACSTD2	9.70	9.70	0.00	0.00	8.49	10.61	0.83	3	3	1	2
KRT79	KRT79	0.31	0.31	-0.00	0.00	-3.64	3.64	3.18	3	3	0	3
LARGE2	LARGE2	0.01	0.01	0.00	0.00	-2.03	2.79	2.00	3	3	0	3
PYROXD2	PYROXD2	-0.40	-0.40	0.00	0.00	-1.86	0.95	1.22	3	3	0	3
CCL27	CCL27	-0.50	-0.50	0.00	0.00	-1.78	0.85	1.25	3	3	0	3
S100A14	S100A14	8.78	8.78	0.00	0.00	7.09	10.28	1.43	3	3	0	3
ZNF862	ZNF862	0.70	0.70	-0.00	0.00	-0.48	1.82	0.94	3	3	1	2
PTK2B	PTK2B	3.96	3.96	-0.00	0.00	3.11	4.76	0.73	3	3	0	3
ZNF385A	ZNF385A	4.76	4.76	0.00	0.00	4.14	5.43	0.56	3	2	2	2
SUMF1	SUMF1	5.11	5.11	-0.00	0.00	4.00	6.23	1.06	3	3	0	3
RPL23AP53	RPL23AP53	1.80	1.80	0.00	0.00	0.02	3.34	1.42	3	3	0	3
UFSP1	UFSP1	-1.69	-1.69	-0.00	0.00	-3.04	0.00	1.14	3	3	0	3
TNFSF13	TNFSF13	1.51	1.51	0.00	0.00	-0.31	3.07	1.52	3	3	0	3
FBXW4	FBXW4	3.50	3.50	-0.00	0.00	2.84	4.13	0.58	3	3	1	2
AJAP1	AJAP1	-1.14	-1.14	0.00	0.00	-2.04	0.00	0.67	3	2	2	2
LRRC57	LRRC57	2.22	2.22	0.00	0.00	1.50	2.79	0.53	3	2	3	1
RAB25	RAB25	6.89	6.89	-0.00	0.00	6.01	7.67	0.67	3	3	0	3
CTR9	CTR9	4.88	4.88	-0.00	0.00	3.93	5.73	0.82	3	3	0	3
DHX33	DHX33	2.48	2.48	0.00	0.00	1.43	3.45	0.88	3	3	0	3
MARVELD2	MARVELD2	3.41	3.41	-0.00	0.00	1.98	4.81	1.32	3	3	0	3
UBE2W	UBE2W	2.07	2.07	0.00	0.00	1.26	2.81	0.62	3	3	1	2
TMEM209	TMEM209	2.36	2.36	0.00	0.00	1.31	3.26	0.84	3	3	1	2
TOMM40L	TOMM40L	1.62	1.62	-0.00	0.00	0.78	2.63	0.80	3	3	0	3
AUTS2	AUTS2	-0.29	-0.29	0.00	0.00	-1.79	1.27	1.20	3	3	0	3
CREB3L2	CREB3L2	3.57	3.57	-0.00	0.00	2.64	4.47	0.75	3	3	0	3
SLC7A4	SLC7A4	-1.73	-1.73	-0.00	0.00	-4.50	0.66	2.35	3	3	0	3
PLA2G4E-AS1	PLA2G4E-AS1	-1.99	-1.99	0.00	0.00	-6.10	1.54	3.06	3	3	0	3
ASL	ASL	2.28	2.28	0.00	0.00	1.38	3.27	0.83	3	3	0	3
TBC1D12	TBC1D12	1.19	1.19	0.00	0.00	0.46	1.86	0.57	3	2	2	2
NOC4L	NOC4L	2.48	2.48	0.00	0.00	1.57	3.34	0.70	3	2	2	2
MYOM2	MYOM2	-3.14	-3.14	0.00	0.00	-6.69	0.00	2.82	3	3	0	3
COQ7	COQ7	1.39	1.39	-0.00	0.00	0.61	2.06	0.62	3	3	1	2
ARHGAP17	ARHGAP17	4.08	4.08	-0.00	0.00	3.39	4.89	0.67	3	3	0	3
BAIAP2L1	BAIAP2L1	4.64	4.64	-0.00	0.00	3.57	5.67	0.96	3	3	0	3
HEBP1	HEBP1	4.40	4.40	0.00	0.00	3.55	5.11	0.69	3	3	0	3
CCDC134	CCDC134	1.30	1.30	-0.00	0.00	-0.05	2.44	1.05	3	3	0	3
PIGK	PIGK	2.69	2.69	-0.00	0.00	1.21	3.95	1.21	3	3	0	3
FAM107B	FAM107B	3.67	3.67	-0.00	0.00	1.58	5.60	1.77	3	3	0	3
CNTN1	CNTN1	1.68	1.68	0.00	0.00	-0.38	3.78	1.62	3	3	0	3
TAF1A-AS1	TAF1A-AS1	-0.98	-0.98	-0.00	0.00	-2.96	1.07	1.78	3	3	0	3
ADAR	ADAR	5.15	5.15	0.00	0.00	4.14	6.12	0.85	3	3	0	3
ABCA9	ABCA9	-3.05	-3.05	0.00	0.00	-5.43	0.00	1.82	3	3	0	3
ARL6IP5	ARL6IP5	5.48	5.48	-0.00	0.00	3.46	6.98	1.43	3	3	0	3
AMN1	AMN1	2.25	2.25	-0.00	0.00	0.80	3.74	1.34	3	3	0	3
RNASEH2C	RNASEH2C	2.63	2.63	-0.00	0.00	1.97	3.45	0.58	3	2	2	2
SLBP	SLBP	4.11	4.11	-0.00	0.00	3.46	4.80	0.58	3	2	2	2
TSR2	TSR2	3.45	3.45	-0.00	0.00	2.71	4.19	0.64	3	2	1	3
LOR	LOR	1.68	1.68	0.00	0.00	-5.75	8.85	6.56	3	3	0	3
CYP2S1	CYP2S1	0.42	0.42	0.00	0.00	-1.82	2.27	1.75	3	3	0	3
CGB3	CGB3	-15.11	-15.11	0.00	0.00	-26.58	0.00	11.47	3	3	0	3
LOC100507373	LOC100507373	-0.97	-0.97	-0.00	0.00	-3.03	0.74	1.50	3	3	0	3
FAHD2A	FAHD2A	0.57	0.57	0.00	0.00	-0.18	1.40	0.69	3	2	1	3
GLB1L	GLB1L	0.78	0.78	-0.00	0.00	-1.11	2.63	1.78	3	3	0	3
RIOK2	RIOK2	2.52	2.52	0.00	0.00	1.56	3.42	0.78	3	3	1	2
AK7	AK7	-3.84	-3.84	-0.00	0.00	-5.71	0.00	1.51	3	3	0	3
EIF2AK2	EIF2AK2	2.73	2.73	-0.00	0.00	1.71	3.82	0.87	3	3	0	3
HCP5	HCP5	1.06	1.06	-0.00	0.00	-1.90	4.61	2.75	3	3	0	3
ALOXE3	ALOXE3	2.46	2.46	-0.00	0.00	-0.68	5.00	2.51	3	3	0	3
CYP3A7-CYP3A51P	CYP3A7-CYP3A51P	-12.44	-12.44	0.00	0.00	-26.57	0.00	11.65	3	3	0	3
INPP5K	INPP5K	3.56	3.56	0.00	0.00	2.82	4.25	0.65	3	3	0	3
PLA2G10	PLA2G10	-0.01	-0.01	-0.00	0.00	-2.47	2.46	2.19	3	3	0	3
RASA2	RASA2	2.41	2.41	0.00	0.00	1.72	3.22	0.61	3	2	2	2
NUDT18	NUDT18	2.51	2.51	-0.00	0.00	1.72	3.46	0.71	3	3	0	3
WWP1	WWP1	4.06	4.06	-0.00	0.00	3.19	4.95	0.80	3	3	0	3
ADAMTS4	ADAMTS4	-3.92	-3.92	0.00	0.00	-5.83	0.00	1.58	3	3	0	3
NOC2L	NOC2L	4.99	4.99	0.00	0.00	4.30	5.71	0.62	3	3	0	3
NAGPA	NAGPA	2.28	2.28	0.00	0.00	1.56	2.91	0.57	3	2	2	2
SLC35G6	SLC35G6	-3.41	-3.41	0.00	0.00	-6.02	0.00	2.07	3	3	0	3
CMTM4	CMTM4	2.67	2.67	0.00	0.00	1.95	3.56	0.64	3	1	3	2
CCND2	CCND2	1.38	1.38	-0.00	0.00	-0.73	3.10	1.65	3	3	0	3
AKAP8	AKAP8	3.06	3.06	0.00	0.00	2.32	3.80	0.59	3	2	2	2
FAM210A	FAM210A	1.86	1.86	-0.00	0.00	1.11	2.54	0.65	3	3	0	3
CA12	CA12	1.66	1.66	-0.00	0.00	-0.32	3.89	1.93	3	3	0	3
YIPF6	YIPF6	3.30	3.30	0.00	0.00	2.53	4.01	0.65	3	3	1	2
BOLA1	BOLA1	1.76	1.76	0.00	0.00	1.04	2.55	0.56	3	1	3	2
MAP4K4	MAP4K4	5.01	5.01	-0.00	0.00	4.14	5.84	0.74	3	3	0	3
VAMP1	VAMP1	-0.04	-0.04	-0.00	0.00	-3.99	2.74	2.70	3	3	0	3
LOC107984035	LOC107984035	-0.01	-0.01	0.00	0.00	-0.84	0.94	0.66	3	2	1	3
WDR78	WDR78	-0.25	-0.25	-0.00	0.00	-2.23	1.52	1.72	3	3	0	3
DYNLRB2	DYNLRB2	-1.31	-1.31	-0.00	0.00	-4.83	1.38	2.56	3	3	0	3
CYP26B1	CYP26B1	0.20	0.20	0.00	0.00	-1.51	1.70	1.22	3	3	0	3
STN1	STN1	3.55	3.55	0.00	0.00	2.82	4.09	0.53	3	2	2	2
QRICH1	QRICH1	4.35	4.35	-0.00	0.00	3.76	4.94	0.51	3	2	2	2
FJX1	FJX1	0.31	0.31	0.00	0.00	-0.95	1.23	0.85	3	3	1	2
CNKSR1	CNKSR1	3.19	3.19	0.00	0.00	2.09	4.01	0.81	3	3	1	2
NUDT8	NUDT8	0.39	0.39	0.00	0.00	-1.44	2.31	1.38	3	3	0	3
WDR6	WDR6	4.34	4.34	0.00	0.00	3.27	5.18	0.79	3	3	1	2
SFSWAP	SFSWAP	3.40	3.40	0.00	0.00	2.72	4.18	0.62	3	2	1	3
PDE6D	PDE6D	2.85	2.85	0.00	0.00	1.78	3.79	0.88	3	3	0	3
LRTOMT	LRTOMT	0.00	0.00	0.00	0.00	-1.81	1.46	1.42	3	3	0	3
MISP	MISP	3.18	3.18	-0.00	0.00	1.71	4.66	1.28	3	3	0	3
WNT4	WNT4	0.45	0.45	-0.00	0.00	-1.61	2.79	1.87	3	3	0	3
GPAA1	GPAA1	4.99	4.99	0.00	0.00	4.15	5.76	0.65	3	2	2	2
HHAT	HHAT	1.08	1.08	-0.00	0.00	-0.98	2.72	1.59	3	3	0	3
TAPT1	TAPT1	1.84	1.84	-0.00	0.00	0.84	2.74	0.84	3	3	0	3
SUPT4H1	SUPT4H1	5.47	5.47	0.00	0.00	4.70	6.23	0.66	3	2	1	3
HAS3	HAS3	4.17	4.17	-0.00	0.00	2.18	6.07	1.71	3	3	0	3
TBC1D8-AS1	TBC1D8-AS1	-1.83	-1.83	0.00	0.00	-5.65	1.27	2.94	3	3	0	3
PGP	PGP	1.93	1.93	0.00	0.00	1.15	2.62	0.58	3	2	2	2
NCOA5	NCOA5	3.37	3.37	0.00	0.00	2.56	4.05	0.62	3	3	1	2
CLDN12	CLDN12	4.71	4.71	0.00	0.00	3.49	5.83	1.02	3	3	0	3
COQ8B	COQ8B	2.07	2.07	-0.00	0.00	1.06	2.87	0.72	3	3	1	2
HCG15	HCG15	-2.13	-2.13	0.00	0.00	-3.96	0.00	1.50	3	3	0	3
CKS2	CKS2	4.28	4.28	0.00	0.00	2.71	5.79	1.17	3	3	0	3
FAM53C	FAM53C	4.10	4.10	0.00	0.00	2.93	5.24	1.04	3	3	0	3
TUBB2A	TUBB2A	5.35	5.35	-0.00	0.00	2.49	8.06	2.48	3	3	0	3
NLRC5	NLRC5	0.55	0.55	-0.00	0.00	-1.97	2.71	1.89	3	3	0	3
LOC729870	LOC729870	-2.02	-2.02	0.00	0.00	-4.02	0.00	1.59	3	3	0	3
MRPL40	MRPL40	2.89	2.89	-0.00	0.00	1.90	3.88	0.84	3	3	0	3
PEX1	PEX1	3.06	3.06	-0.00	0.00	2.34	3.77	0.61	3	2	2	2
TXNDC5	TXNDC5	4.85	4.85	0.00	0.00	4.15	5.61	0.56	3	2	3	1
HERC2P3	HERC2P3	0.43	0.43	-0.00	0.00	-0.76	1.31	0.81	3	3	1	2
GNAI1	GNAI1	2.64	2.64	0.00	0.00	1.53	3.98	1.03	3	3	0	3
TMEM51	TMEM51	4.18	4.18	0.00	0.00	3.23	5.19	0.90	3	3	0	3
NSMAF	NSMAF	1.82	1.82	0.00	0.00	0.64	3.01	0.96	3	3	0	3
PCM1	PCM1	3.49	3.49	-0.00	0.00	2.59	4.27	0.71	3	3	1	2
TMEM243	TMEM243	1.54	1.54	-0.00	0.00	0.53	2.48	0.88	3	3	0	3
DUSP4	DUSP4	3.27	3.27	-0.00	0.00	0.84	5.24	1.97	3	3	0	3
SMIM10L2B	SMIM10L2B	-3.62	-3.62	-0.00	0.00	-5.26	0.00	1.33	3	3	0	3
MGAT4B	MGAT4B	5.16	5.16	0.00	0.00	4.28	5.92	0.68	3	3	1	2
ERG	ERG	-4.52	-4.52	-0.00	0.00	-5.79	0.00	0.89	3	3	0	3
ARNTL2	ARNTL2	4.29	4.29	-0.00	0.00	3.59	5.01	0.56	3	1	3	2
CCDC15	CCDC15	-0.73	-0.73	0.00	0.00	-2.49	0.64	1.27	3	3	0	3
ANKDD1B	ANKDD1B	0.01	0.01	0.00	0.00	-2.26	1.90	1.78	3	3	0	3
KCTD13	KCTD13	1.64	1.64	-0.00	0.00	0.33	2.68	0.89	3	3	1	2
AKAP3	AKAP3	-0.51	-0.51	-0.00	0.00	-2.38	1.46	1.78	3	3	0	3
CALB2	CALB2	1.32	1.32	-0.00	0.00	-2.82	5.00	3.40	3	3	0	3
LOC100130691	LOC100130691	-0.90	-0.90	0.00	0.00	-1.90	0.13	0.93	3	3	0	3
RBM48	RBM48	1.75	1.75	0.00	0.00	0.81	2.52	0.75	3	3	1	2
KLHL26	KLHL26	0.14	0.14	-0.00	0.00	-0.69	0.95	0.66	3	3	1	2
TRIB3	TRIB3	1.21	1.21	0.00	0.00	-0.59	2.91	1.48	3	3	0	3
INTS11	INTS11	4.37	4.37	0.00	0.00	3.60	5.17	0.74	3	3	0	3
DSG3	DSG3	6.75	6.75	-0.00	0.00	5.88	7.61	0.79	3	3	0	3
FBXO2	FBXO2	1.95	1.95	0.00	0.00	0.29	3.45	1.23	3	3	0	3
WDR92	WDR92	1.61	1.61	-0.00	0.00	0.55	2.33	0.72	3	3	1	2
PNLIPRP3	PNLIPRP3	3.96	3.96	-0.00	0.00	1.41	6.45	2.26	3	3	0	3
MRPL10	MRPL10	3.31	3.31	-0.00	0.00	2.67	3.93	0.58	3	2	2	2
TMEM116	TMEM116	1.01	1.01	0.00	0.00	-0.75	2.46	1.39	3	3	0	3
TNFAIP2	TNFAIP2	4.42	4.42	-0.00	0.00	3.30	5.31	0.80	3	3	1	2
ATP2B4	ATP2B4	3.90	3.90	0.00	0.00	2.46	5.47	1.39	3	3	0	3
ZNF14	ZNF14	0.79	0.79	-0.00	0.00	-0.15	1.69	0.78	3	3	1	2
DHRSX	DHRSX	1.64	1.64	-0.00	0.00	0.99	2.32	0.62	3	3	0	3
MAN1A2	MAN1A2	3.07	3.07	-0.00	0.00	2.32	3.74	0.63	3	3	1	2
GPX3	GPX3	7.74	7.74	0.00	0.00	6.24	9.01	1.16	3	3	0	3
KDM4B	KDM4B	3.30	3.30	0.00	0.00	2.20	4.50	0.94	3	3	0	3
TAF1B	TAF1B	3.35	3.35	0.00	0.00	2.42	4.23	0.83	3	3	0	3
NFYB	NFYB	2.43	2.43	-0.00	0.00	1.69	3.23	0.64	3	2	2	2
C15orf39	C15orf39	4.06	4.06	-0.00	0.00	2.41	5.60	1.50	3	3	0	3
AKAP17A	AKAP17A	2.78	2.78	0.00	0.00	1.84	3.57	0.70	3	3	0	3
TNRC6A	TNRC6A	2.95	2.95	0.00	0.00	2.33	3.67	0.55	3	2	2	2
XPO6	XPO6	4.10	4.10	-0.00	0.00	3.47	4.80	0.55	3	2	2	2
TMEM128	TMEM128	2.91	2.91	0.00	0.00	2.11	3.65	0.66	3	2	2	2
MAB21L3	MAB21L3	-1.37	-1.37	-0.00	0.00	-3.98	1.31	2.36	3	3	0	3
TMEM263	TMEM263	2.43	2.43	-0.00	0.00	0.88	3.73	1.20	3	3	0	3
SAMM50	SAMM50	4.45	4.45	0.00	0.00	3.88	5.12	0.51	3	1	3	2
MRTFA	MRTFA	3.17	3.17	-0.00	0.00	2.58	3.85	0.55	3	1	2	3
ST14	ST14	7.09	7.09	-0.00	0.00	5.82	8.14	0.94	3	3	0	3
SLC25A5-AS1	SLC25A5-AS1	-2.19	-2.19	0.00	0.00	-2.96	0.00	0.60	3	1	3	2
POF1B	POF1B	6.36	6.36	0.00	0.00	5.42	7.57	0.85	3	3	0	3
ST20-AS1	ST20-AS1	0.48	0.48	-0.00	0.00	-1.10	1.74	1.14	3	3	0	3
SLC6A14	SLC6A14	4.06	4.06	-0.00	0.00	1.35	7.13	2.68	3	3	0	3
MACROD1	MACROD1	1.53	1.53	0.00	0.00	-0.12	3.18	1.32	3	3	0	3
NCBP3	NCBP3	2.03	2.03	-0.00	0.00	1.47	2.59	0.52	3	2	2	2
DRC3	DRC3	-0.73	-0.73	0.00	0.00	-3.07	1.42	2.05	3	3	0	3
STK3	STK3	3.56	3.56	-0.00	0.00	2.59	4.47	0.89	3	3	0	3
TGM5	TGM5	1.29	1.29	-0.00	0.00	-3.14	5.51	4.04	3	3	0	3
APOBEC3C	APOBEC3C	3.49	3.49	0.00	0.00	2.68	4.27	0.69	3	3	1	2
PICART1	PICART1	-2.57	-2.57	0.00	0.00	-4.52	0.00	1.31	3	3	0	3
PSORS1C2	PSORS1C2	3.22	3.22	-0.00	0.00	0.81	5.76	2.15	3	3	0	3
JTB	JTB	5.48	5.48	0.00	0.00	4.71	6.35	0.71	3	3	0	3
ZBTB26	ZBTB26	1.05	1.05	-0.00	0.00	-0.09	2.05	0.88	3	3	1	2
ASIC3	ASIC3	0.35	0.35	0.00	0.00	-2.73	2.60	2.17	3	3	0	3
DENND3	DENND3	-0.53	-0.53	0.00	0.00	-1.68	0.68	1.07	3	3	0	3
SLC35E3	SLC35E3	-0.66	-0.66	0.00	0.00	-2.18	0.64	1.19	3	3	0	3
OAZ3	OAZ3	-0.21	-0.21	-0.00	0.00	-1.68	1.27	1.30	3	3	0	3
IL18BP	IL18BP	-1.11	-1.11	0.00	0.00	-2.71	0.12	1.15	3	3	0	3
ZNF718	ZNF718	0.14	0.14	0.00	0.00	-0.87	1.09	0.88	3	3	0	3
POLB	POLB	4.74	4.74	0.00	0.00	3.73	5.75	0.88	3	3	0	3
MOCOS	MOCOS	-1.48	-1.48	-0.00	0.00	-3.33	0.37	1.49	3	3	0	3
ZNF580	ZNF580	2.14	2.14	-0.00	0.00	1.38	2.93	0.68	3	3	0	3
PDIA3	PDIA3	6.43	6.43	-0.00	0.00	5.55	7.28	0.69	3	2	2	2
KLF9	KLF9	1.94	1.94	0.00	0.00	-0.41	4.20	2.10	3	3	0	3
UBL7-AS1	UBL7-AS1	-0.54	-0.54	-0.00	0.00	-1.45	0.30	0.76	3	3	1	2
RAD51	RAD51	-1.07	-1.07	-0.00	0.00	-2.27	0.15	1.04	3	3	0	3
NUP42	NUP42	2.99	2.99	0.00	0.00	2.14	3.74	0.71	3	3	1	2
MND1	MND1	-1.20	-1.20	0.00	0.00	-3.52	0.93	1.69	3	3	0	3
CHID1	CHID1	3.43	3.43	0.00	0.00	2.36	4.63	1.05	3	3	0	3
STX1A	STX1A	1.69	1.69	0.00	0.00	-0.35	3.45	1.68	3	3	0	3
ALOX12B	ALOX12B	2.12	2.12	-0.00	0.00	-3.60	7.11	5.00	3	3	0	3
MTURN	MTURN	2.24	2.24	-0.00	0.00	1.62	2.93	0.57	3	2	1	3
WWC2-AS2	WWC2-AS2	-2.56	-2.56	-0.00	0.00	-4.49	0.00	1.30	3	3	0	3
AK8	AK8	-0.27	-0.27	0.00	0.00	-1.37	0.70	0.95	3	3	0	3
SPRR3	SPRR3	9.37	9.37	-0.00	0.00	6.73	11.94	2.24	3	3	0	3
RNF217-AS1	RNF217-AS1	-3.38	-3.38	0.00	0.00	-5.18	0.00	1.56	3	3	0	3
METTL18	METTL18	2.28	2.28	-0.00	0.00	1.32	3.15	0.80	3	3	0	3
FNDC3B	FNDC3B	3.68	3.68	-0.00	0.00	2.53	4.96	1.13	3	3	0	3
GATC	GATC	3.24	3.24	0.00	0.00	2.24	4.26	0.91	3	3	0	3
BRD9	BRD9	2.67	2.67	-0.00	0.00	1.88	3.37	0.64	3	3	1	2
TPTEP1	TPTEP1	-1.84	-1.84	-0.00	0.00	-2.88	0.00	0.98	3	3	0	3
TBC1D1	TBC1D1	1.16	1.16	0.00	0.00	-0.56	2.58	1.31	3	3	0	3
ANAPC5	ANAPC5	5.06	5.06	0.00	0.00	4.29	5.61	0.55	3	2	2	2
IL1F10	IL1F10	0.50	0.50	0.00	0.00	-2.56	3.43	2.83	3	3	0	3
ISM1	ISM1	-2.40	-2.40	0.00	0.00	-4.89	0.00	1.67	3	3	0	3
ZFYVE9	ZFYVE9	2.63	2.63	0.00	0.00	1.59	3.61	0.90	3	3	0	3
ZNF552	ZNF552	2.53	2.53	-0.00	0.00	1.74	3.43	0.76	3	3	0	3
EDEM2	EDEM2	3.26	3.26	0.00	0.00	2.26	4.16	0.77	3	3	1	2
ZFYVE1	ZFYVE1	3.89	3.89	-0.00	0.00	3.10	4.69	0.65	3	3	0	3
CCAR2	CCAR2	4.38	4.38	0.00	0.00	3.45	5.26	0.82	3	3	0	3
ABHD18	ABHD18	-0.13	-0.13	0.00	0.00	-0.86	0.63	0.69	3	3	0	3
SSX2IP	SSX2IP	1.26	1.26	-0.00	0.00	0.40	1.93	0.60	3	2	3	1
MAPK3	MAPK3	5.22	5.22	0.00	0.00	4.50	6.05	0.64	3	2	1	3
TM9SF2	TM9SF2	6.17	6.17	-0.00	0.00	5.49	6.83	0.63	3	3	0	3
PPP4C	PPP4C	6.13	6.13	-0.00	0.00	5.37	6.90	0.66	3	3	0	3
KIAA1107	KIAA1107	-0.80	-0.80	0.00	0.00	-2.10	0.36	1.02	3	3	0	3
KIF20A	KIF20A	-0.43	-0.43	0.00	0.00	-1.98	1.34	1.25	3	3	0	3
KRT18	KRT18	7.29	7.29	0.00	0.00	6.28	8.17	0.74	3	3	1	2
CHERP	CHERP	3.41	3.41	-0.00	0.00	2.72	4.11	0.58	3	2	2	2
DDX42	DDX42	4.78	4.78	0.00	0.00	4.08	5.46	0.62	3	3	0	3
TNFSF9	TNFSF9	4.88	4.88	0.00	0.00	2.67	6.92	1.92	3	3	0	3
C18orf21	C18orf21	3.18	3.18	-0.00	0.00	2.35	4.01	0.63	3	2	2	2
SUN2	SUN2	5.07	5.07	0.00	0.00	4.09	6.06	0.90	3	3	0	3
DSG2	DSG2	5.63	5.63	0.00	0.00	3.49	7.68	1.89	3	3	0	3
BDKRB1	BDKRB1	0.89	0.89	0.00	0.00	-1.49	2.76	1.61	3	3	0	3
ELMSAN1	ELMSAN1	1.82	1.82	0.00	0.00	1.11	2.54	0.57	3	2	2	2
AGO2	AGO2	2.05	2.05	0.00	0.00	1.18	2.88	0.67	3	3	0	3
NIPAL4	NIPAL4	3.64	3.64	0.00	0.00	0.63	6.40	2.68	3	3	0	3
AHR	AHR	3.38	3.38	0.00	0.00	2.38	4.19	0.72	3	3	1	2
CXCL6	CXCL6	0.76	0.76	0.00	0.00	-1.93	2.86	2.05	3	3	0	3
NEDD9	NEDD9	-0.14	-0.14	-0.00	0.00	-2.41	1.96	1.98	3	3	0	3
TMEM44-AS1	TMEM44-AS1	-0.22	-0.22	0.00	0.00	-1.69	1.14	1.14	3	3	0	3
CRELD1	CRELD1	2.67	2.67	-0.00	0.00	1.55	3.75	0.89	3	2	1	3
TAF9B	TAF9B	2.76	2.76	0.00	0.00	1.69	3.67	0.84	3	3	1	2
CBR1	CBR1	3.53	3.53	0.00	0.00	2.36	4.59	0.91	3	3	0	3
FILIP1L	FILIP1L	3.53	3.53	0.00	0.00	2.61	4.63	0.83	3	3	0	3
SLPI	SLPI	11.49	11.49	0.00	0.00	10.38	12.59	0.89	3	2	1	3
CBFB	CBFB	3.81	3.81	-0.00	0.00	3.05	4.56	0.63	3	3	1	2
FBH1	FBH1	4.02	4.02	0.00	0.00	3.34	4.62	0.57	3	2	2	2
KMT2E	KMT2E	3.27	3.27	0.00	0.00	2.47	3.99	0.64	3	2	2	2
POLR2E	POLR2E	5.10	5.10	0.00	0.00	4.15	6.09	0.86	3	3	0	3
DENND6B	DENND6B	0.57	0.57	0.00	0.00	-0.78	1.80	1.19	3	3	0	3
SYNJ2	SYNJ2	2.18	2.18	-0.00	0.00	0.48	3.86	1.53	3	3	0	3
ZNF793	ZNF793	-0.99	-0.99	-0.00	0.00	-1.89	0.00	0.72	3	3	1	2
ZNF337	ZNF337	1.89	1.89	-0.00	0.00	0.93	2.83	0.88	3	3	0	3
C3orf62	C3orf62	1.40	1.40	-0.00	0.00	0.56	2.24	0.72	3	3	0	3
SPRR1B	SPRR1B	10.87	10.87	0.00	0.00	8.33	13.44	2.37	3	3	0	3
P2RY1	P2RY1	-1.41	-1.41	-0.00	0.00	-4.29	1.49	2.51	3	3	0	3
OGFOD1	OGFOD1	3.11	3.11	0.00	0.00	2.30	3.83	0.64	3	3	1	2
BPGM	BPGM	3.96	3.96	0.00	0.00	2.93	5.02	0.97	3	3	0	3
SYPL1	SYPL1	6.18	6.18	0.00	0.00	5.53	6.91	0.59	3	2	2	2
RPL36A	RPL36A	5.53	5.53	0.00	0.00	3.65	7.33	1.56	3	3	0	3
CSAD	CSAD	1.17	1.17	0.00	0.00	-0.13	2.34	0.94	3	3	0	3
PITPNM2	PITPNM2	1.80	1.80	-0.00	0.00	0.32	3.10	1.15	3	3	0	3
BEND3P3	BEND3P3	-0.90	-0.90	0.00	0.00	-1.98	0.02	0.83	3	3	1	2
TEAD1	TEAD1	3.99	3.99	0.00	0.00	3.02	4.84	0.70	3	2	2	2
CYP51A1	CYP51A1	4.33	4.33	-0.00	0.00	2.86	5.49	1.15	3	3	0	3
DNASE1L1	DNASE1L1	1.57	1.57	0.00	0.00	0.37	2.53	0.82	3	3	1	2
SLC47A1	SLC47A1	-4.61	-4.61	-0.00	0.00	-7.56	0.00	2.27	3	3	0	3
PAPOLG	PAPOLG	1.41	1.41	-0.00	0.00	0.53	2.18	0.71	3	3	0	3
AQP9	AQP9	2.03	2.03	-0.00	0.00	-2.05	5.23	3.03	3	3	0	3
BCDIN3D	BCDIN3D	1.13	1.13	0.00	0.00	0.39	1.77	0.58	3	2	2	2
LPAR5	LPAR5	1.30	1.30	0.00	0.00	0.35	2.35	0.82	3	2	1	3
LOC100507599	LOC100507599	-1.12	-1.12	0.00	0.00	-3.07	0.44	1.31	3	3	0	3
PCBD2	PCBD2	1.27	1.27	0.00	0.00	0.27	2.24	0.85	3	3	0	3
NEK2	NEK2	-1.75	-1.75	-0.00	0.00	-3.34	0.00	1.34	3	3	0	3
